gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
ACZ81_RS00090,0.6030764375808183,531.7858593561232,0.1279964666419329,0.2557379602427465,RNA,C5vsC1_rna,ACZ81_00090,tier1:gene_id
ACZ81_RS00095,-0.0979026273401163,1291.6300194768455,0.742026752549348,0.8459023692933678,RNA,C5vsC1_rna,ACZ81_00095,tier1:gene_id
ACZ81_RS00100,-0.35514469971566,5101.493465766092,0.2977371519491236,0.4599620537619884,RNA,C5vsC1_rna,ACZ81_00100,tier1:gene_id
ACZ81_RS00105,-0.9201552355324016,1556.081876129771,0.0237669349534093,0.0724016272081081,RNA,C5vsC1_rna,ACZ81_00105,tier1:gene_id
ACZ81_RS00110,-1.4559761879613382,613.575593861557,3.4001768430298744e-05,0.0003875428833589,RNA,C5vsC1_rna,ACZ81_00110,tier1:gene_id
ACZ81_RS00115,-0.3579690047808598,3014.3512628209605,0.1416838260829609,0.2776919932803318,RNA,C5vsC1_rna,ACZ81_00115,tier1:gene_id
ACZ81_RS00120,0.0469866704601727,255.4590279754597,0.8809055567258286,0.9328192214884636,RNA,C5vsC1_rna,ACZ81_00120,tier1:gene_id
ACZ81_RS00125,0.1617744643457874,196.9206399808533,0.6063608622423585,0.74914857126179,RNA,C5vsC1_rna,ACZ81_00125,tier1:gene_id
ACZ81_RS00130,0.1143083626373418,158.70564873644452,0.7273039082001529,0.8361540261507958,RNA,C5vsC1_rna,ACZ81_00130,tier1:gene_id
ACZ81_RS00135,-3.049579110376451,287.94847033631896,0.0090941642056764,0.0349815789004544,RNA,C5vsC1_rna,ACZ81_00135,tier1:gene_id
ACZ81_RS00140,-0.3468263886049135,87.95332994412374,0.2125642738302111,0.3670473787322572,RNA,C5vsC1_rna,ACZ81_00140,tier1:gene_id
ACZ81_RS00145,0.6274941113457364,214.7079769439887,0.0327855324863096,0.0911542316944381,RNA,C5vsC1_rna,ACZ81_00145,tier1:gene_id
ACZ81_RS00150,0.2352051558602236,475.3645439551685,0.2378960714800391,0.396526397498096,RNA,C5vsC1_rna,ACZ81_00150,tier1:gene_id
ACZ81_RS00155,-0.6849619574820655,388.5406480708241,0.0061392322503169,0.0260365748290398,RNA,C5vsC1_rna,ACZ81_00155,tier1:gene_id
ACZ81_RS00180,-1.9878190268996545,83.06394679967222,0.0022029344361694,0.0116135693652634,RNA,C5vsC1_rna,ACZ81_00180,tier1:gene_id
ACZ81_RS00185,0.1887529198823248,146.32040671107194,0.533662103147102,0.6901522398272979,RNA,C5vsC1_rna,ACZ81_00185,tier1:gene_id
ACZ81_RS00190,-0.9583725563696186,152.9795615675542,0.0055765170512144,0.024292059076517,RNA,C5vsC1_rna,ACZ81_00190,tier1:gene_id
ACZ81_RS00195,-1.1455226313249431,125.44152045513596,9.472071521956252e-05,0.0009246216775204,RNA,C5vsC1_rna,ACZ81_00195,tier1:gene_id
ACZ81_RS00200,-1.8546663652490176,153.6092224492428,1.083188998835535e-06,2.1302716977098857e-05,RNA,C5vsC1_rna,ACZ81_00200,tier1:gene_id
ACZ81_RS00205,-1.538528217602451,258.04984908791573,0.0002814423299541,0.0022346108999195,RNA,C5vsC1_rna,ACZ81_00205,tier1:gene_id
ACZ81_RS00210,0.3190389800706567,131.17694763852066,0.2953126777415504,0.4579800785075764,RNA,C5vsC1_rna,ACZ81_00210,tier1:gene_id
ACZ81_RS00215,-0.0813538587599259,562.7279291514704,0.7781879112818972,0.8696271161751179,RNA,C5vsC1_rna,ACZ81_00215,tier1:gene_id
ACZ81_RS00220,-0.6958508702159288,69.56860381538597,0.0455061746715703,0.1174088570947525,RNA,C5vsC1_rna,ACZ81_00220,tier1:gene_id
ACZ81_RS00225,0.2814885452249271,1219.9736127505785,0.3767497509224262,0.5446831523778694,RNA,C5vsC1_rna,ACZ81_00225,tier1:gene_id
ACZ81_RS00230,-0.0051407248694141,656.8374852753045,0.9859311852165652,0.9955824231525976,RNA,C5vsC1_rna,ACZ81_00230,tier1:gene_id
ACZ81_RS00235,0.2852118159903178,1076.058944981807,0.1789171748378249,0.3262996970540299,RNA,C5vsC1_rna,ACZ81_00235,tier1:gene_id
ACZ81_RS00240,-0.4727026355785956,120.08726277533192,0.0678570962098344,0.157093289090511,RNA,C5vsC1_rna,ACZ81_00240,tier1:gene_id
ACZ81_RS00245,-0.1806008858405245,13866.363026558374,0.637979041810045,0.7712718367026337,RNA,C5vsC1_rna,ACZ81_00245,tier1:gene_id
ACZ81_RS00250,0.0442430242683814,251.94275716051257,0.9133857946039906,0.9540494162851368,RNA,C5vsC1_rna,ACZ81_00250,tier1:gene_id
ACZ81_RS00255,0.32757445765881,112.06646700724454,0.4226842267572527,0.5915509917027387,RNA,C5vsC1_rna,ACZ81_00255,tier1:gene_id
ACZ81_RS00260,-0.0739097330745435,377.1285487408503,0.7902915696120731,0.8754418823964621,RNA,C5vsC1_rna,ACZ81_00260,tier1:gene_id
ACZ81_RS00265,1.3255347311726933,5242.482040030117,0.0072969434942166,0.0300259869731253,RNA,C5vsC1_rna,ACZ81_00265,tier1:gene_id
ACZ81_RS00270,1.3646068636468074,2516.352591078579,0.0098965743878888,0.037387058798691,RNA,C5vsC1_rna,ACZ81_00270,tier1:gene_id
ACZ81_RS00275,-1.1038962663402807,345.68062363758327,0.0012959412392757,0.007646053311727,RNA,C5vsC1_rna,ACZ81_00275,tier1:gene_id
ACZ81_RS00280,-0.8034552734632641,382.1429805793016,0.0004713443912719,0.0034072679239336,RNA,C5vsC1_rna,ACZ81_00280,tier1:gene_id
ACZ81_RS00285,0.353586804030669,275.99563765803885,0.1944793021458097,0.3458559220784524,RNA,C5vsC1_rna,ACZ81_00285,tier1:gene_id
ACZ81_RS00290,-0.1767480293019833,219.6856865350664,0.6016207560617601,0.7456603253999944,RNA,C5vsC1_rna,ACZ81_00290,tier1:gene_id
ACZ81_RS00295,-0.887981098741157,288.05231975857134,0.0001615355815915,0.0014401794518788,RNA,C5vsC1_rna,ACZ81_00295,tier1:gene_id
ACZ81_RS00300,-0.33547405390026,612.4321337778085,0.1676653599283865,0.3127259061053867,RNA,C5vsC1_rna,ACZ81_00300,tier1:gene_id
ACZ81_RS00305,-0.3643466341323915,517.2613444994904,0.2054728294767737,0.359356414793226,RNA,C5vsC1_rna,ACZ81_00305,tier1:gene_id
ACZ81_RS00310,0.6960746118707106,3845.429327987116,0.0062084287000323,0.0263022343659235,RNA,C5vsC1_rna,ACZ81_00310,tier1:gene_id
ACZ81_RS00315,0.6688410500068658,3128.9408886356264,0.0434805096401748,0.113275197841806,RNA,C5vsC1_rna,ACZ81_00315,tier1:gene_id
ACZ81_RS00320,0.0895842453806045,796.266971982868,0.7294307585170478,0.8370927354606394,RNA,C5vsC1_rna,ACZ81_00320,tier1:gene_id
ACZ81_RS00325,0.7575619208667139,246.067596261958,0.00984808112608,0.0372740579979557,RNA,C5vsC1_rna,ACZ81_00325,tier1:gene_id
ACZ81_RS00330,-0.1478909886199951,516.9041780137908,0.6949462176312624,0.8145265045681055,RNA,C5vsC1_rna,ACZ81_00330,tier1:gene_id
ACZ81_RS00335,-0.8377840235930389,240.3320428142352,0.0007957597061946,0.0052081369351594,RNA,C5vsC1_rna,ACZ81_00335,tier1:gene_id
ACZ81_RS00340,0.0660557021264226,232.49788225746263,0.8559594466927548,0.919686475664524,RNA,C5vsC1_rna,ACZ81_00340,tier1:gene_id
ACZ81_RS00345,1.0847395136299116,175.72517122303077,0.1021535144748506,0.2148007862018348,RNA,C5vsC1_rna,ACZ81_00345,tier1:gene_id
ACZ81_RS00350,0.5884678541983335,461.0219458681487,0.018874054836052,0.0611159870881684,RNA,C5vsC1_rna,ACZ81_00350,tier1:gene_id
ACZ81_RS00355,0.0965989112922589,3194.804882229915,0.5980313748852399,0.7418247978521615,RNA,C5vsC1_rna,ACZ81_00355,tier1:gene_id
ACZ81_RS00360,0.1820577498210771,656.928307133229,0.6554883947278058,0.7864292582679296,RNA,C5vsC1_rna,ACZ81_00360,tier1:gene_id
ACZ81_RS00370,-0.41631339814916,94.53129545700656,0.2646939036073883,0.4237637435246775,RNA,C5vsC1_rna,ACZ81_00370,tier1:gene_id
ACZ81_RS00375,-0.4094451177530747,13.756901065059974,0.6425213334161828,0.7755101051942614,RNA,C5vsC1_rna,ACZ81_00375,tier1:gene_id
ACZ81_RS00380,0.3766346533979004,93.42496569111594,0.3365900658460795,0.5027547818966758,RNA,C5vsC1_rna,ACZ81_00380,tier1:gene_id
ACZ81_RS00385,-0.6205360380907782,131.5679646133276,0.1093181824473483,0.2264246504794846,RNA,C5vsC1_rna,ACZ81_00385,tier1:gene_id
ACZ81_RS00390,0.2361830147601814,82.78152585036624,0.4943465280451511,0.6581464215352135,RNA,C5vsC1_rna,ACZ81_00390,tier1:gene_id
ACZ81_RS00395,0.0083543713111395,60.29149226639222,0.9887539225364274,0.9964277803271931,RNA,C5vsC1_rna,ACZ81_00395,tier1:gene_id
ACZ81_RS00400,0.4111438740739144,862.9442520704338,0.2588323185716034,0.4174437672932535,RNA,C5vsC1_rna,ACZ81_00400,tier1:gene_id
ACZ81_RS00405,0.2854136888887268,514.3431252969833,0.2872295422111899,0.4478682173926521,RNA,C5vsC1_rna,ACZ81_00405,tier1:gene_id
ACZ81_RS00420,-1.1293628063171817,82.96760438220124,0.0704615866721856,0.1621869682896207,RNA,C5vsC1_rna,ACZ81_00420,tier1:gene_id
ACZ81_RS00425,0.5752356500691908,235.20834326608127,0.0250741568330658,0.0751849904441406,RNA,C5vsC1_rna,ACZ81_00425,tier1:gene_id
ACZ81_RS00430,0.6734681023759861,885.0669744192894,0.2268532150185568,0.3830534926996843,RNA,C5vsC1_rna,ACZ81_00430,tier1:gene_id
ACZ81_RS00435,0.4541249996441115,4038.217547675053,0.4540005821957906,0.6203849917471089,RNA,C5vsC1_rna,ACZ81_00435,tier1:gene_id
ACZ81_RS00440,0.8560127006456998,4166.891534491862,0.0978609077735255,0.2077343714218965,RNA,C5vsC1_rna,ACZ81_00440,tier1:gene_id
ACZ81_RS00445,-1.7966920422412267,372.3222588411072,0.0001634819024164,0.001450000574942,RNA,C5vsC1_rna,ACZ81_00445,tier1:gene_id
ACZ81_RS00450,-0.9572121889511036,135.2230638906304,0.0011938729969982,0.0071277060475553,RNA,C5vsC1_rna,ACZ81_00450,tier1:gene_id
ACZ81_RS00455,0.4829908219326622,433.19632844377054,0.277246193112602,0.4391281984870744,RNA,C5vsC1_rna,ACZ81_00455,tier1:gene_id
ACZ81_RS00460,-0.6572216824468197,483.0030335055264,0.1140248322227616,0.2341185398555371,RNA,C5vsC1_rna,ACZ81_00460,tier1:gene_id
ACZ81_RS00465,-0.0778569649341976,287.27023141496863,0.8749616503752295,0.9299017801108876,RNA,C5vsC1_rna,ACZ81_00465,tier1:gene_id
ACZ81_RS00470,-0.5052687122087212,304.0521602227928,0.2782043466052468,0.4399510597478321,RNA,C5vsC1_rna,ACZ81_00470,tier1:gene_id
ACZ81_RS00475,-0.074672994239325,52.14527333365326,0.8712149057501762,0.9288637262475968,RNA,C5vsC1_rna,ACZ81_00475,tier1:gene_id
ACZ81_RS00480,-0.2139449971151407,18.41859924430889,0.7589037024239021,0.8574265429807647,RNA,C5vsC1_rna,ACZ81_00480,tier1:gene_id
ACZ81_RS00485,0.7341841174928694,1.519234663945611,0.7568860368667125,0.8565942961662202,RNA,C5vsC1_rna,ACZ81_00485,tier1:gene_id
ACZ81_RS00490,-0.674477781673506,16.790488087703125,0.3904503853539776,0.5586615356776599,RNA,C5vsC1_rna,ACZ81_00490,tier1:gene_id
ACZ81_RS00495,-1.1688193801451627,81.92925587342182,0.0470912977856185,0.1206451383881875,RNA,C5vsC1_rna,ACZ81_00495,tier1:gene_id
ACZ81_RS00500,-0.3345748053637704,221.3582233584016,0.4410373146116688,0.6082645947824047,RNA,C5vsC1_rna,ACZ81_00500,tier1:gene_id
ACZ81_RS00505,-0.1136074340617391,1131.741578399235,0.6196720227451438,0.7582883693693757,RNA,C5vsC1_rna,ACZ81_00505,tier1:gene_id
ACZ81_RS00510,-0.133178962642659,1960.859066500324,0.5190045227808082,0.6773735020808727,RNA,C5vsC1_rna,ACZ81_00510,tier1:gene_id
ACZ81_RS00515,-0.4495066744329085,914.948277276994,0.0584743274638462,0.1421812132030007,RNA,C5vsC1_rna,ACZ81_00515,tier1:gene_id
ACZ81_RS00520,-0.4936015791507303,1007.313643334394,0.1958706615966023,0.3478676823043685,RNA,C5vsC1_rna,ACZ81_00520,tier1:gene_id
ACZ81_RS00525,-1.4761770860542611,393.3929157611526,8.869808034954518e-05,0.0008860535139486,RNA,C5vsC1_rna,ACZ81_00525,tier1:gene_id
ACZ81_RS00530,0.1084185395984221,359.1632347163572,0.7281959539807779,0.8361540261507958,RNA,C5vsC1_rna,ACZ81_00530,tier1:gene_id
ACZ81_RS00535,-1.0064878808595792,1886.941543525409,0.0002552027285005,0.0020726181108185,RNA,C5vsC1_rna,ACZ81_00535,tier1:gene_id
ACZ81_RS00540,0.2371547357267023,3013.5326890717483,0.5641748435628671,0.7142535412982717,RNA,C5vsC1_rna,ACZ81_00540,tier1:gene_id
ACZ81_RS00545,0.7504239597583348,1901.1196369185625,0.0102727310941728,0.0385900722376603,RNA,C5vsC1_rna,ACZ81_00545,tier1:gene_id
ACZ81_RS00550,0.5793715577600174,526.818635330733,0.0735964658495448,0.1677094726466122,RNA,C5vsC1_rna,ACZ81_00550,tier1:gene_id
ACZ81_RS00555,0.5872573552127962,846.4198085843552,0.0587456602136484,0.142495519212308,RNA,C5vsC1_rna,ACZ81_00555,tier1:gene_id
ACZ81_RS00560,0.2428010514002518,323.1190459401692,0.4628606025078425,0.628850910010655,RNA,C5vsC1_rna,ACZ81_00560,tier1:gene_id
ACZ81_RS00565,-0.5296202201465807,994.3850689206204,0.1909335333596458,0.3416705333804188,RNA,C5vsC1_rna,ACZ81_00565,tier1:gene_id
ACZ81_RS00570,-0.7057599683460719,1254.3056211372102,0.0573263284544492,0.1404110071790296,RNA,C5vsC1_rna,ACZ81_00570,tier1:gene_id
ACZ81_RS00575,-2.269785427409293,4391.230052207237,4.293613487325406e-09,1.511050641328906e-07,RNA,C5vsC1_rna,ACZ81_00575,tier1:gene_id
ACZ81_RS00580,-1.862440023684872,3319.9077352524823,1.2144765123688886e-08,3.7771160989333206e-07,RNA,C5vsC1_rna,ACZ81_00580,tier1:gene_id
ACZ81_RS00585,-0.955607805956566,407.933180297431,0.0001238132890362,0.0011472030383686,RNA,C5vsC1_rna,ACZ81_00585,tier1:gene_id
ACZ81_RS00590,-0.4023815182242484,631.7503368184688,0.0437554959262123,0.1138437416705343,RNA,C5vsC1_rna,ACZ81_00590,tier1:gene_id
ACZ81_RS00595,-0.3044449934223814,369.13198443363046,0.2324829852218136,0.3900021928752246,RNA,C5vsC1_rna,ACZ81_00595,tier1:gene_id
ACZ81_RS00600,-0.7083399305294582,21.69905535183419,0.315944084583834,0.4812656649341666,RNA,C5vsC1_rna,ACZ81_00600,tier1:gene_id
ACZ81_RS00605,-1.8653704846252992,61.96037289056295,0.0010777168395561,0.0066012213134339,RNA,C5vsC1_rna,ACZ81_00605,tier1:gene_id
ACZ81_RS00610,-1.1961049861695223,280.6689887899975,0.0021740542108476,0.0115024056644396,RNA,C5vsC1_rna,ACZ81_00610,tier1:gene_id
ACZ81_RS00615,-0.3910178814898841,131.01300852789623,0.2963266080154652,0.4587640609819956,RNA,C5vsC1_rna,ACZ81_00615,tier1:gene_id
ACZ81_RS00620,-0.8888331804668108,91.49178933528198,0.0832643812979893,0.183749558728016,RNA,C5vsC1_rna,ACZ81_00620,tier1:gene_id
ACZ81_RS00625,-0.6861707293142341,186.2169049971166,0.1076146058851337,0.2237045589695111,RNA,C5vsC1_rna,ACZ81_00625,tier1:gene_id
ACZ81_RS00630,-0.6593603292825028,310.45498277225323,0.1237195917280031,0.2483056538332909,RNA,C5vsC1_rna,ACZ81_00630,tier1:gene_id
ACZ81_RS00635,-0.4906106149314783,101.59205556182692,0.3558044293456836,0.5225063581752865,RNA,C5vsC1_rna,ACZ81_00635,tier1:gene_id
ACZ81_RS00640,0.1180168188193321,95.780669882624,0.8064514256403461,0.8842533806146675,RNA,C5vsC1_rna,ACZ81_00640,tier1:gene_id
ACZ81_RS00645,-0.1500296615777402,78.6256623367854,0.7706492014117269,0.865142278536403,RNA,C5vsC1_rna,ACZ81_00645,tier1:gene_id
ACZ81_RS00650,-0.3919651496507377,210.5094423438248,0.2798461678926594,0.4413297270382663,RNA,C5vsC1_rna,ACZ81_00650,tier1:gene_id
ACZ81_RS00655,0.1532461027333483,299.0481167512662,0.613829617567796,0.7540368725296992,RNA,C5vsC1_rna,ACZ81_00655,tier1:gene_id
ACZ81_RS00660,0.3357081995329433,338.0270556344574,0.1574835160526724,0.2994196269892322,RNA,C5vsC1_rna,ACZ81_00660,tier1:gene_id
ACZ81_RS00665,-1.5183315838789786,134.63086963215443,0.0016072306150297,0.009018474444055,RNA,C5vsC1_rna,ACZ81_00665,tier1:gene_id
ACZ81_RS00670,-1.428261289957077,667.508374030011,0.0021264150862976,0.0113295847625843,RNA,C5vsC1_rna,ACZ81_00670,tier1:gene_id
ACZ81_RS00675,0.2912180738748002,123.8324715077422,0.3857523824713368,0.5540696945128138,RNA,C5vsC1_rna,ACZ81_00675,tier1:gene_id
ACZ81_RS00680,-1.4734827802892148,727.2465686024341,8.933235102726668e-05,0.0008871321592113,RNA,C5vsC1_rna,ACZ81_00680,tier1:gene_id
ACZ81_RS00685,-0.3435719276967416,40.70143695012266,0.4644592355104464,0.629956204485433,RNA,C5vsC1_rna,ACZ81_00685,tier1:gene_id
ACZ81_RS00690,-0.2462939342321286,37.80687709233189,0.712437375728072,0.8244573863498305,RNA,C5vsC1_rna,ACZ81_00690,tier1:gene_id
ACZ81_RS00695,1.0238816230842631,53.70187911381038,0.1686331378503021,0.313803958279711,RNA,C5vsC1_rna,ACZ81_00695,tier1:gene_id
ACZ81_RS00700,0.3003997034383041,577.5202316689155,0.2831658022220775,0.4438873703521191,RNA,C5vsC1_rna,ACZ81_00700,tier1:gene_id
ACZ81_RS00705,0.3783689017304854,107.44342690417776,0.2832490468729921,0.4438873703521191,RNA,C5vsC1_rna,ACZ81_00705,tier1:gene_id
ACZ81_RS00710,-0.4881875068896242,1167.3460346594995,0.2010895479939929,0.3538470467332892,RNA,C5vsC1_rna,ACZ81_00710,tier1:gene_id
ACZ81_RS00715,0.4503571327182741,976.15362704979,0.0990537255830568,0.2098223585212376,RNA,C5vsC1_rna,ACZ81_00715,tier1:gene_id
ACZ81_RS00720,0.4455923197342589,538.6353849972538,0.2516397205758061,0.4107317164158397,RNA,C5vsC1_rna,ACZ81_00720,tier1:gene_id
ACZ81_RS00725,1.3887562704009364,828.0304502044837,7.542137616595611e-06,0.0001088455256035,RNA,C5vsC1_rna,ACZ81_00725,tier1:gene_id
ACZ81_RS00730,1.3526480588800955,360.8388848978414,0.0002394845902965,0.0019729202798149,RNA,C5vsC1_rna,ACZ81_00730,tier1:gene_id
ACZ81_RS00735,-1.3049941464433912,107.64746866027798,0.0639759282703754,0.1500125214615701,RNA,C5vsC1_rna,ACZ81_00735,tier1:gene_id
ACZ81_RS00740,-1.7784158704711786,37.593600050558464,0.0026224781290253,0.0132511111506923,RNA,C5vsC1_rna,ACZ81_00740,tier1:gene_id
ACZ81_RS00745,-1.4781706484600083,1103.595743929824,8.163907789424847e-05,0.0008271110618982,RNA,C5vsC1_rna,ACZ81_00745,tier1:gene_id
ACZ81_RS00750,-0.1273255547250875,156.5506263249851,0.7973606775914844,0.8790906948329309,RNA,C5vsC1_rna,ACZ81_00750,tier1:gene_id
ACZ81_RS00755,0.7716761593014336,1744.6536093271866,0.1630930371637539,0.3073411296857588,RNA,C5vsC1_rna,ACZ81_00755,tier1:gene_id
ACZ81_RS00760,-2.7124528613192336,898.6195844767584,3.9368669405092735e-09,1.4102419790467145e-07,RNA,C5vsC1_rna,ACZ81_00760,tier1:gene_id
ACZ81_RS00765,-0.1388201821987037,264.2425793949584,0.6297978317630224,0.7670761691054176,RNA,C5vsC1_rna,ACZ81_00765,tier1:gene_id
ACZ81_RS00770,0.7047036216691833,29.20332709590881,0.2870319316432852,0.4477341017701634,RNA,C5vsC1_rna,ACZ81_00770,tier1:gene_id
ACZ81_RS00775,-0.4963668412798593,389.9528282998672,0.0320507993593657,0.0897959546297313,RNA,C5vsC1_rna,ACZ81_00775,tier1:gene_id
ACZ81_RS00780,0.6187587267324104,597.1255530412118,0.0133625480016758,0.0467805781699156,RNA,C5vsC1_rna,ACZ81_00780,tier1:gene_id
ACZ81_RS00785,-0.3777183484897435,270.9878980637537,0.1721844037154426,0.3179016662415356,RNA,C5vsC1_rna,ACZ81_00785,tier1:gene_id
ACZ81_RS00790,-0.0241200267707942,972.1007906721636,0.91165168933091,0.952494421227123,RNA,C5vsC1_rna,ACZ81_00790,tier1:gene_id
ACZ81_RS00795,1.1408279257863625,131.4935759736591,0.0081385135736789,0.032330102643038,RNA,C5vsC1_rna,ACZ81_00795,tier1:gene_id
ACZ81_RS00800,0.6086533265160223,551.0632251001902,0.0774758963403976,0.1743316299033513,RNA,C5vsC1_rna,ACZ81_00800,tier1:gene_id
ACZ81_RS00805,0.3890389818827824,1565.551239802686,0.1061003565733009,0.2212446104844507,RNA,C5vsC1_rna,ACZ81_00805,tier1:gene_id
ACZ81_RS00810,0.2758932679755059,940.1013192327214,0.2793902668303273,0.4411330708697422,RNA,C5vsC1_rna,ACZ81_00810,tier1:gene_id
ACZ81_RS00815,-0.2183756842710615,0.7697567338223308,0.9484827917018582,0.9764724044926496,RNA,C5vsC1_rna,ACZ81_00815,tier1:gene_id
ACZ81_RS00820,-0.0819929379126871,738.184372484125,0.7961219555627166,0.877966268751407,RNA,C5vsC1_rna,ACZ81_00820,tier1:gene_id
ACZ81_RS00825,-1.382466545076572,47.57560194718479,0.0210334387041163,0.0661852204556193,RNA,C5vsC1_rna,ACZ81_00825,tier1:gene_id
ACZ81_RS00830,0.6526408340994975,132.4086351680665,0.0360617369474967,0.0976905392527731,RNA,C5vsC1_rna,ACZ81_00830,tier1:gene_id
ACZ81_RS00835,0.0370172909553125,419.3101702225,0.8467541521994657,0.913338409190737,RNA,C5vsC1_rna,ACZ81_00835,tier1:gene_id
ACZ81_RS00840,0.5186919363299596,582.815680329011,0.0279010917855277,0.081056611327688,RNA,C5vsC1_rna,ACZ81_00840,tier1:gene_id
ACZ81_RS00845,1.0693018239784198,1149.7947949897336,1.7856707359356795e-05,0.0002296189420696,RNA,C5vsC1_rna,ACZ81_00845,tier1:gene_id
ACZ81_RS00850,-0.0099751515551717,107.27681997357038,0.9719395855693114,0.9896668419732316,RNA,C5vsC1_rna,ACZ81_00850,tier1:gene_id
ACZ81_RS00855,-1.2236921793763853,458.941775222014,0.0001843688427949,0.0015704624146355,RNA,C5vsC1_rna,ACZ81_00855,tier1:gene_id
ACZ81_RS00860,-0.3229541532638211,27.02717365648966,0.7005686700475555,0.8179942843240274,RNA,C5vsC1_rna,ACZ81_00860,tier1:gene_id
ACZ81_RS00865,-0.5714285904149855,1802.993681252128,0.1693632845591743,0.3141403132923751,RNA,C5vsC1_rna,ACZ81_00865,tier1:gene_id
ACZ81_RS00870,0.0025015906543475,899.8749940704527,0.9940555776668246,0.998285601401577,RNA,C5vsC1_rna,ACZ81_00870,tier1:gene_id
ACZ81_RS00875,0.6583510562523979,510.1081258504885,0.0167641552427554,0.0553106832515911,RNA,C5vsC1_rna,ACZ81_00875,tier1:gene_id
ACZ81_RS00880,0.4994632431749565,350.6995120484381,0.0229018442507164,0.0705158857512466,RNA,C5vsC1_rna,ACZ81_00880,tier1:gene_id
ACZ81_RS00885,-0.0818993302492363,1017.605965491804,0.7360180669341969,0.8417077773336732,RNA,C5vsC1_rna,ACZ81_00885,tier1:gene_id
ACZ81_RS00890,0.3458449674598894,1419.9990070750127,0.4375957018622406,0.6053910192659688,RNA,C5vsC1_rna,ACZ81_00890,tier1:gene_id
ACZ81_RS00895,1.0700461426993106,3017.481133984874,1.8245498782939663e-05,0.000231648547839,RNA,C5vsC1_rna,ACZ81_00895,tier1:gene_id
ACZ81_RS00900,0.4411409580711599,102.33410659504224,0.1350832907608981,0.266316541785122,RNA,C5vsC1_rna,ACZ81_00900,tier1:gene_id
ACZ81_RS00905,1.1889005269912687,229.85215259950104,6.769293480328289e-05,0.0007035856332403,RNA,C5vsC1_rna,ACZ81_00905,tier1:gene_id
ACZ81_RS00910,-0.1364976951805667,479.3985258576184,0.4245922284189978,0.5931281408137254,RNA,C5vsC1_rna,ACZ81_00910,tier1:gene_id
ACZ81_RS00915,0.0442720013801556,255.1023648728962,0.8730641094392875,0.9298665807544648,RNA,C5vsC1_rna,ACZ81_00915,tier1:gene_id
ACZ81_RS00920,1.4812247119089044,9.928712518607773,0.1150967641292903,0.2354758886724695,RNA,C5vsC1_rna,ACZ81_00920,tier1:gene_id
