gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS00005,0.8606343629448848,4661.89608143276,0.0070201470927494,0.0349006569220702,RNA,A2vsA1_rna
ACZ81_RS00010,0.3206198366457761,2059.3914137885563,0.216445454516533,0.4050275949255273,RNA,A2vsA1_rna
ACZ81_RS00015,0.4487561180750712,557.1271017274662,0.1758720577705088,0.3530066013879006,RNA,A2vsA1_rna
ACZ81_RS00020,0.416025158135063,3109.651933699262,0.2209796079589829,0.4106664254310344,RNA,A2vsA1_rna
ACZ81_RS00025,0.8403500127922442,160.5452115198893,0.0012215076833951,0.0092465826901533,RNA,A2vsA1_rna
ACZ81_RS00030,0.4704176297181595,2892.2392833721387,0.2881769459679625,0.4835491038157531,RNA,A2vsA1_rna
ACZ81_RS00035,0.4256624624299502,1662.4070368377895,0.1185227810965376,0.267442855882626,RNA,A2vsA1_rna
ACZ81_RS00040,0.1959244188757435,258.53012275560167,0.4374394597701869,0.6241134824317176,RNA,A2vsA1_rna
ACZ81_RS00045,-0.6799087534271864,892.2474602287139,0.0405528525607556,0.1257326464248467,RNA,A2vsA1_rna
ACZ81_RS00050,0.4010844845731556,964.303048675474,0.2126993225861327,0.4000701745033119,RNA,A2vsA1_rna
ACZ81_RS00055,1.1238962821846885,424.2322444295289,0.0025860402596229,0.0162620588112968,RNA,A2vsA1_rna
ACZ81_RS00060,-0.1218362441641116,3386.553316232701,0.5959598452075785,0.7493001282306702,RNA,A2vsA1_rna
ACZ81_RS00065,0.0282708151137493,984.317160815007,0.8933828905777306,0.9417372982127836,RNA,A2vsA1_rna
ACZ81_RS00070,1.036886021039766,1441.6967365650412,0.0151666705791785,0.0624320225603143,RNA,A2vsA1_rna
ACZ81_RS00075,0.1926159995390413,696.7404360344724,0.2879967821841859,0.4834489916832443,RNA,A2vsA1_rna
ACZ81_RS00080,0.5260731791329901,466.4416786304536,0.0344144413058388,0.1126188731802818,RNA,A2vsA1_rna
ACZ81_RS00085,0.2075320238864706,462.5721350081219,0.3941354501618775,0.5869604402559216,RNA,A2vsA1_rna
ACZ81_RS00090,-0.3886021836211799,531.7858593561232,0.3244530449330044,0.5196429605873109,RNA,A2vsA1_rna
ACZ81_RS00095,-0.7831859520096793,1291.6300194768455,0.0082132157543606,0.0393215054970105,RNA,A2vsA1_rna
ACZ81_RS00100,-1.5103455534919348,5101.493465766092,9.29609943799842e-06,0.0002237405737308365,RNA,A2vsA1_rna
ACZ81_RS00105,-1.3005221267627072,1556.081876129771,0.0013573474674624,0.0100288730008456,RNA,A2vsA1_rna
ACZ81_RS00110,-1.244227264805095,613.575593861557,0.0003805529054316338,0.0036878701850041,RNA,A2vsA1_rna
ACZ81_RS00115,-1.0120413151310887,3014.3512628209605,3.272332109821295e-05,0.0005562964586696201,RNA,A2vsA1_rna
ACZ81_RS00120,-0.3204534159265132,255.4590279754597,0.3077770381137753,0.5018834988194616,RNA,A2vsA1_rna
ACZ81_RS00125,0.4763321404515102,196.9206399808533,0.1260890747055822,0.2801048547723123,RNA,A2vsA1_rna
ACZ81_RS00130,0.2158889541346351,158.70564873644452,0.5110283007873003,0.6875404234603115,RNA,A2vsA1_rna
ACZ81_RS00135,-1.2249577659479582,287.94847033631896,0.2849221663258173,0.4792904533749177,RNA,A2vsA1_rna
ACZ81_RS00140,-0.0136703716256212,87.95332994412374,0.9579045327774012,0.9746672547560064,RNA,A2vsA1_rna
ACZ81_RS00145,0.3717708133689244,214.7079769439887,0.1852933461284774,0.3654852038679702,RNA,A2vsA1_rna
ACZ81_RS00150,0.4741412428800797,475.3645439551685,0.0159594551147871,0.0648070181381842,RNA,A2vsA1_rna
ACZ81_RS00155,0.2194185405126396,388.5406480708241,0.3781837881241073,0.5710475566254869,RNA,A2vsA1_rna
ACZ81_RS00180,-1.386376523298523,83.06394679967222,0.0317662620728421,0.1062052028635357,RNA,A2vsA1_rna
ACZ81_RS00185,-0.1421017420343507,146.32040671107194,0.6274579183164708,0.7748110705711544,RNA,A2vsA1_rna
ACZ81_RS00190,-1.0237981693249385,152.9795615675542,0.0024021027814589,0.0154939491305678,RNA,A2vsA1_rna
ACZ81_RS00195,-0.0499848401459829,125.44152045513596,0.8611577567616685,0.9269051752650168,RNA,A2vsA1_rna
ACZ81_RS00200,0.4359884334026488,153.6092224492428,0.2479826994722681,0.4423773189340773,RNA,A2vsA1_rna
ACZ81_RS00205,0.1963622393164965,258.04984908791573,0.6411122407418959,0.7828922453170319,RNA,A2vsA1_rna
ACZ81_RS00210,-0.3098408791396278,131.17694763852066,0.3005037919326177,0.4945123926307064,RNA,A2vsA1_rna
ACZ81_RS00215,0.0228912239507741,562.7279291514704,0.936909979849796,0.9672571685176676,RNA,A2vsA1_rna
ACZ81_RS00220,0.4326411379461664,69.56860381538597,0.1770708722209453,0.3537890136207334,RNA,A2vsA1_rna
ACZ81_RS00225,0.3447412125297974,1219.9736127505785,0.2792630807836173,0.4737451199809579,RNA,A2vsA1_rna
ACZ81_RS00230,-0.407798555978353,656.8374852753045,0.1591759363390825,0.3286741413239317,RNA,A2vsA1_rna
ACZ81_RS00235,-0.2270717226667191,1076.058944981807,0.2819106140059492,0.476221214059734,RNA,A2vsA1_rna
ACZ81_RS00240,0.3536161897625886,120.08726277533192,0.1504980574157941,0.3156438756569951,RNA,A2vsA1_rna
ACZ81_RS00245,0.0325681467793825,13866.363026558374,0.932379990727676,0.9650950781216296,RNA,A2vsA1_rna
ACZ81_RS00250,0.6727293053319033,251.94275716051257,0.0960347564531901,0.2319635417761582,RNA,A2vsA1_rna
ACZ81_RS00255,0.748496476395576,112.06646700724454,0.0611330772999911,0.1699694429158451,RNA,A2vsA1_rna
ACZ81_RS00260,-0.1189729610768882,377.1285487408503,0.6670919982866587,0.8008297717313209,RNA,A2vsA1_rna
ACZ81_RS00265,0.4061538560939359,5242.482040030117,0.410632171838833,0.6014809322443951,RNA,A2vsA1_rna
ACZ81_RS00270,0.1995072741882289,2516.352591078579,0.7056538414911355,0.8292569455367416,RNA,A2vsA1_rna
ACZ81_RS00275,-0.7538164968152148,345.68062363758327,0.0258518027567037,0.0916231737278227,RNA,A2vsA1_rna
ACZ81_RS00280,-0.6095200443439028,382.1429805793016,0.0070684259480421,0.0350538008696477,RNA,A2vsA1_rna
ACZ81_RS00285,0.5950177674437768,275.99563765803885,0.0260051153700258,0.0919161113895352,RNA,A2vsA1_rna
ACZ81_RS00290,-0.8773833470612947,219.6856865350664,0.0091391833241173,0.042734736009742,RNA,A2vsA1_rna
ACZ81_RS00295,-0.2824095218075081,288.05231975857134,0.2173418691113793,0.4063018247915528,RNA,A2vsA1_rna
ACZ81_RS00300,0.0443842811967006,612.4321337778085,0.8535326575457945,0.924506755419473,RNA,A2vsA1_rna
ACZ81_RS00305,0.2907934043084643,517.2613444994904,0.3092980278598963,0.5036135096484999,RNA,A2vsA1_rna
ACZ81_RS00310,0.09860802608376,3845.429327987116,0.6983502880595414,0.8228432762686871,RNA,A2vsA1_rna
ACZ81_RS00315,0.5774215580220122,3128.9408886356264,0.0814371384725526,0.2069194424014448,RNA,A2vsA1_rna
ACZ81_RS00320,0.2414929656095801,796.266971982868,0.3519863744539006,0.5484152754598249,RNA,A2vsA1_rna
ACZ81_RS00325,0.6528122837060915,246.067596261958,0.0248312890785801,0.0889492248064854,RNA,A2vsA1_rna
ACZ81_RS00330,-1.1250218725593553,516.9041780137908,0.0026735401747794,0.0166815601574109,RNA,A2vsA1_rna
ACZ81_RS00335,-0.2845211825459052,240.3320428142352,0.2506500610625234,0.4461437644111997,RNA,A2vsA1_rna
ACZ81_RS00340,0.1415089424410409,232.49788225746263,0.6959120668181347,0.8204523103362786,RNA,A2vsA1_rna
ACZ81_RS00345,-0.1665475746469058,175.72517122303077,0.8008873928546919,0.8932889130200233,RNA,A2vsA1_rna
ACZ81_RS00350,0.5616332908407566,461.0219458681487,0.0237638917513828,0.0863593602414385,RNA,A2vsA1_rna
ACZ81_RS00355,0.3260443270345776,3194.804882229915,0.0749377059306198,0.1953461521364848,RNA,A2vsA1_rna
ACZ81_RS00360,-0.3288338577269911,656.928307133229,0.418270202974582,0.6075847702458145,RNA,A2vsA1_rna
ACZ81_RS00370,-0.3531289180188291,94.53129545700656,0.3230191734294844,0.5185568151873741,RNA,A2vsA1_rna
ACZ81_RS00375,-2.1973693142641286,13.756901065059974,0.0088535982590407,0.0417398780437972,RNA,A2vsA1_rna
ACZ81_RS00380,0.2980267905513979,93.42496569111594,0.4441936564852334,0.6286389863249148,RNA,A2vsA1_rna
ACZ81_RS00385,-0.369131519543842,131.5679646133276,0.3357103888604772,0.5327808861187637,RNA,A2vsA1_rna
ACZ81_RS00390,0.2281162166966572,82.78152585036624,0.4909642709030765,0.6697547279371449,RNA,A2vsA1_rna
ACZ81_RS00395,0.1977777800992803,60.29149226639222,0.7357312827636486,0.848998699112948,RNA,A2vsA1_rna
ACZ81_RS00400,0.3307680680529098,862.9442520704338,0.3632389874206915,0.559311728201487,RNA,A2vsA1_rna
ACZ81_RS00405,0.7066385735893856,514.3431252969833,0.0080835544102277,0.0388863552683855,RNA,A2vsA1_rna
ACZ81_RS00420,-1.582785266300482,82.96760438220124,0.0086470477133621,0.04105556855149,RNA,A2vsA1_rna
ACZ81_RS00425,0.5914062268890194,235.20834326608127,0.0183309938127467,0.0714486988143608,RNA,A2vsA1_rna
