gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS19455,3.2486801147461,0.451879564921062,6.75365550174867e-12,9.07705496308546e-09,Proteome,C4vsC1_prot
ACZ81_RS17215,4.55850664774577,0.708946418762206,8.16281921140778e-12,9.07705496308546e-09,Proteome,C4vsC1_prot
ACZ81_RS02225,-2.50812911987304,4.26987400054932,1.84974638228598e-11,1.37127865140134e-08,Proteome,C4vsC1_prot
ACZ81_RS17170,-2.18157323201498,2.93716220855713,3.3370357555664796e-11,1.79054234927263e-08,Proteome,C4vsC1_prot
ACZ81_RS18510,3.29260698954264,-1.99762795766195,4.0254998859546496e-11,1.79054234927263e-08,Proteome,C4vsC1_prot
ACZ81_RS07090,-1.93125216166178,4.73927949269613,5.83570471330024e-11,2.16310121372996e-08,Proteome,C4vsC1_prot
ACZ81_RS18535,6.40589396158854,-1.62273502349854,1.21139463139803e-10,3.84877380032747e-08,Proteome,C4vsC1_prot
ACZ81_RS07985,-1.96796162923177,2.6978920618693,1.38509260418006e-10,3.85055743962055e-08,Proteome,C4vsC1_prot
ACZ81_RS16805,-2.93013509114583,3.14084237416585,1.96486060491361e-10,4.85538887258652e-08,Proteome,C4vsC1_prot
ACZ81_RS09835,3.71450106302898,-1.62597599029541,2.60243334728729e-10,5.32993130287486e-08,Proteome,C4vsC1_prot
ACZ81_RS16015,2.26557032267253,0.80620543162028,2.6362070292996103e-10,5.32993130287486e-08,Proteome,C4vsC1_prot
ACZ81_RS19620,-2.32764116923014,4.14602603912354,2.99505248431321e-10,5.45173238760635e-08,Proteome,C4vsC1_prot
ACZ81_RS10345,-3.16193517049154,4.15184332529704,3.33719931343838e-10,5.45173238760635e-08,Proteome,C4vsC1_prot
ACZ81_RS10115,3.91832860310872,1.01206518809001,3.43184592745004e-10,5.45173238760635e-08,Proteome,C4vsC1_prot
ACZ81_RS17535,-2.61304664611817,2.06433480580648,5.90648835669597e-10,8.75735340352789e-08,Proteome,C4vsC1_prot
ACZ81_RS15065,-1.83198674519857,3.69480838775635,7.23770067514988e-10,1.00604039384583e-07,Proteome,C4vsC1_prot
ACZ81_RS08650,2.54097493489584,0.559938112894694,8.28277062861909e-10,1.02827798698026e-07,Proteome,C4vsC1_prot
ACZ81_RS17120,1.82878875732422,1.99639670054118,8.77739366518628e-10,1.02827798698026e-07,Proteome,C4vsC1_prot
ACZ81_RS09465,2.10043207804362,0.80071989695231,8.784748989489601e-10,1.02827798698026e-07,Proteome,C4vsC1_prot
ACZ81_RS08660,1.89272181193034,-1.04448744455973,1.23797303911306e-09,1.37662601949373e-07,Proteome,C4vsC1_prot
ACZ81_RS04240,-3.17253557840983,3.40976594289144,1.65174439354981e-09,1.74927596726418e-07,Proteome,C4vsC1_prot
ACZ81_RS01010,2.77429517110189,2.76278324127197,1.7519595188677801e-09,1.77107180452816e-07,Proteome,C4vsC1_prot
ACZ81_RS10390,-2.07529576619466,4.14974943796794,2.2990420821991504e-09,2.11892377026e-07,Proteome,C4vsC1_prot
ACZ81_RS13585,-1.76987330118815,2.97313442230225,2.35117483200122e-09,2.11892377026e-07,Proteome,C4vsC1_prot
ACZ81_RS09365,2.24821853637695,0.26354808807373,2.38188373455486e-09,2.11892377026e-07,Proteome,C4vsC1_prot
ACZ81_RS18525,3.65739154815674,-3.11759974161784,2.55057247953034e-09,2.11965228287066e-07,Proteome,C4vsC1_prot
ACZ81_RS15765,2.55801963806152,-0.369938087463379,2.6849131254848603e-09,2.11965228287066e-07,Proteome,C4vsC1_prot
ACZ81_RS02230,-2.58214505513509,2.79118595123291,2.7625166134772502e-09,2.11965228287066e-07,Proteome,C4vsC1_prot
ACZ81_RS18505,4.16251118977865,-1.52735640207926,2.7639350810813404e-09,2.11965228287066e-07,Proteome,C4vsC1_prot
