gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
ACZ81_RS00005,-0.8852704243413981,4661.89608143276,0.0055897454127995,0.0235190750466768,RNA,C4vsC1_rna,ACZ81_00005,tier1:gene_id
ACZ81_RS00010,-0.7821312958983295,2059.3914137885563,0.0026681839633444,0.0130864964070145,RNA,C4vsC1_rna,ACZ81_00010,tier1:gene_id
ACZ81_RS00015,-0.080908607400259,557.1271017274662,0.8085839388931555,0.8840707630117215,RNA,C4vsC1_rna,ACZ81_00015,tier1:gene_id
ACZ81_RS00020,-1.2459685162633407,3109.651933699262,0.0002511342375592,0.0019413305608629,RNA,C4vsC1_rna,ACZ81_00020,tier1:gene_id
ACZ81_RS00025,0.1891996413007841,160.5452115198893,0.4849728259410719,0.6391954591575495,RNA,C4vsC1_rna,ACZ81_00025,tier1:gene_id
ACZ81_RS00030,-0.3668191109616612,2892.2392833721387,0.4076909193552129,0.5756663623841963,RNA,C4vsC1_rna,ACZ81_00030,tier1:gene_id
ACZ81_RS00035,0.7654955940788616,1662.4070368377895,0.0051165119892822,0.0219310321591886,RNA,C4vsC1_rna,ACZ81_00035,tier1:gene_id
ACZ81_RS00040,-0.1094403983603796,258.53012275560167,0.6709781091191029,0.7894323090281058,RNA,C4vsC1_rna,ACZ81_00040,tier1:gene_id
ACZ81_RS00045,-0.8639472733074733,892.2474602287139,0.0094373578817057,0.0354187837431277,RNA,C4vsC1_rna,ACZ81_00045,tier1:gene_id
ACZ81_RS00050,-0.0066387292965933,964.303048675474,0.9835977678646324,0.9897652983879872,RNA,C4vsC1_rna,ACZ81_00050,tier1:gene_id
ACZ81_RS00055,0.9756890711893887,424.2322444295289,0.0095048307381938,0.0355389261101582,RNA,C4vsC1_rna,ACZ81_00055,tier1:gene_id
ACZ81_RS00060,-0.0906064533518389,3386.553316232701,0.6940655724212215,0.8064391646644128,RNA,C4vsC1_rna,ACZ81_00060,tier1:gene_id
ACZ81_RS00065,-0.7223751202893525,984.317160815007,0.0006656745602418,0.004328502975187,RNA,C4vsC1_rna,ACZ81_00065,tier1:gene_id
ACZ81_RS00070,0.7564711407091116,1441.6967365650412,0.0768183451500667,0.17275515736663,RNA,C4vsC1_rna,ACZ81_00070,tier1:gene_id
ACZ81_RS00075,-0.3797935527694701,696.7404360344724,0.0387548076888373,0.1043518714413525,RNA,C4vsC1_rna,ACZ81_00075,tier1:gene_id
