gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS18510,3.98770078023275,-1.99762795766195,2.8585092720891996e-12,5.294854991830991e-09,Proteome,C3vsC1_prot
ACZ81_RS19455,3.33168284098308,0.451879564921062,4.76156024445233e-12,5.294854991830991e-09,Proteome,C3vsC1_prot
ACZ81_RS17215,3.99639256795247,0.708946418762206,4.9957614615707295e-11,3.70352449684443e-08,Proteome,C3vsC1_prot
ACZ81_RS09835,3.82866287231446,-1.62597599029541,1.72627365309635e-10,9.59808151121569e-08,Proteome,C3vsC1_prot
ACZ81_RS02225,-2.05931091308593,4.26987400054932,2.73429595331393e-10,1.06027523145242e-07,Proteome,C3vsC1_prot
ACZ81_RS17170,-1.86349678039551,2.93716220855713,2.86045476111265e-10,1.06027523145242e-07,Proteome,C3vsC1_prot
ACZ81_RS18535,5.87431716918945,-1.62273502349854,3.92022429073365e-10,1.24551126037023e-07,Proteome,C3vsC1_prot
ACZ81_RS18525,4.12941265106201,-3.11759974161784,5.03697284643979e-10,1.40027845131026e-07,Proteome,C3vsC1_prot
ACZ81_RS16015,2.13756497701009,0.80620543162028,5.77850546038309e-10,1.42793290487689e-07,Proteome,C3vsC1_prot
ACZ81_RS10345,-3.00386619567871,4.15184332529704,6.65963659761776e-10,1.48110317931019e-07,Proteome,C3vsC1_prot
ACZ81_RS07090,-1.56529490152995,4.73927949269613,1.0037051552751201e-09,1.98380831529936e-07,Proteome,C3vsC1_prot
ACZ81_RS19620,-2.11659749348958,4.14602603912354,1.0754606016573e-09,1.98380831529936e-07,Proteome,C3vsC1_prot
ACZ81_RS15065,-1.76863098144532,3.69480838775635,1.15960018430268e-09,1.98380831529936e-07,Proteome,C3vsC1_prot
ACZ81_RS18505,4.32325172424317,-1.52735640207926,1.67122170376335e-09,2.65485504940693e-07,Proteome,C3vsC1_prot
ACZ81_RS08650,2.3903382619222,0.559938112894694,1.8731233945954303e-09,2.77721761972015e-07,Proteome,C3vsC1_prot
ACZ81_RS17120,1.64696057637533,1.99639670054118,3.53557514634306e-09,4.91444945341686e-07,Proteome,C3vsC1_prot
ACZ81_RS09465,1.86056137084961,0.80071989695231,4.40115301042185e-09,5.757743703046e-07,Proteome,C3vsC1_prot
ACZ81_RS01560,2.28375244140625,-0.609978930155436,5.7102312927825e-09,6.29263781603868e-07,Proteome,C3vsC1_prot
ACZ81_RS09840,3.84836705525716,-1.0479455947876,5.85011103005874e-09,6.29263781603868e-07,Proteome,C3vsC1_prot
ACZ81_RS18915,2.96610005696614,0.23923282623291,5.9140516229177105e-09,6.29263781603868e-07,Proteome,C3vsC1_prot
ACZ81_RS08660,1.68130048116048,-1.04448744455973,5.941789304712791e-09,6.29263781603868e-07,Proteome,C3vsC1_prot
ACZ81_RS16315,4.6706968943278,-1.22030086517334,6.3428057710882205e-09,6.41200001586373e-07,Proteome,C3vsC1_prot
ACZ81_RS05465,3.52177747090657,1.58843504587809,7.421572493641011e-09,7.17633792428592e-07,Proteome,C3vsC1_prot
ACZ81_RS16290,-2.16164271036784,2.80203393300374,7.875757243549341e-09,7.29820171235572e-07,Proteome,C3vsC1_prot
ACZ81_RS10180,2.14322789510091,-0.817537117004395,8.913104671283681e-09,7.90147837534367e-07,Proteome,C3vsC1_prot
ACZ81_RS17535,-2.11609903971354,2.06433480580648,9.6758657572454e-09,7.90147837534367e-07,Proteome,C3vsC1_prot
ACZ81_RS13585,-1.58722750345866,2.97313442230225,9.852567979790381e-09,7.90147837534367e-07,Proteome,C3vsC1_prot
ACZ81_RS04240,-2.76850318908691,3.40976594289144,9.94790442938951e-09,7.90147837534367e-07,Proteome,C3vsC1_prot
ACZ81_RS09905,2.85091972351075,-0.610713259379069,1.13304468871661e-08,8.52894660843483e-07,Proteome,C3vsC1_prot
ACZ81_RS07985,-1.4127680460612,2.6978920618693,1.15048740221693e-08,8.52894660843483e-07,Proteome,C3vsC1_prot
