gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS16015,1.53624471028646,0.80620543162028,4.41823983448174e-08,9.82616539188739e-05,Proteome,C2vsC1_prot
ACZ81_RS19455,1.5648136138916,0.451879564921062,1.13371929835948e-07,0.000126069585977574,Proteome,C2vsC1_prot
ACZ81_RS03205,1.85197321573894,-0.934031359354656,2.17378352977056e-07,0.000161149819006991,Proteome,C2vsC1_prot
ACZ81_RS08660,1.20734151204427,-1.04448744455973,3.97869117926421e-07,0.00022121522956709,Proteome,C2vsC1_prot
ACZ81_RS11690,-0.788022359212243,2.60359567006429,6.29297785762182e-07,0.000243923984399232,Proteome,C2vsC1_prot
ACZ81_RS08650,1.50145212809245,0.559938112894694,6.9842702131063e-07,0.000243923984399232,Proteome,C2vsC1_prot
ACZ81_RS09955,1.80060450236003,-0.349598121643067,7.73588788175937e-07,0.000243923984399232,Proteome,C2vsC1_prot
ACZ81_RS17215,1.88350105285645,0.708946418762206,8.77424404313785e-07,0.000243923984399232,Proteome,C2vsC1_prot
ACZ81_RS15340,-2.1834545135498,3.64451363881429,1.58707890675176e-06,0.000392184832068434,Proteome,C2vsC1_prot
ACZ81_RS18525,2.09433015187581,-3.11759974161784,2.73398685613843e-06,0.000608038676805186,Proteome,C2vsC1_prot
ACZ81_RS09835,1.7344233194987,-1.62597599029541,4.02703687694489e-06,0.000814193637665949,Proteome,C2vsC1_prot
ACZ81_RS15055,-1.04548645019531,2.29549655914307,4.99177154295212e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS09825,1.83324432373047,1.15927130381266,6.19569534149669e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS01015,-0.922315597534185,4.04078044891357,6.43031067969561e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS10180,1.25059382120768,-0.817537117004395,6.50960382849277e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS09365,1.18071683247884,0.26354808807373,6.88876579762424e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS05350,1.61747169494629,3.8128636042277,6.96681832450502e-06,0.000911423761982304,Proteome,C2vsC1_prot
ACZ81_RS01010,1.40890248616537,2.76278324127197,7.73972408475534e-06,0.00093379003490814,Proteome,C2vsC1_prot
ACZ81_RS09905,1.64869499206543,-0.610713259379069,8.82815919413345e-06,0.00093379003490814,Proteome,C2vsC1_prot
ACZ81_RS14000,1.27483113606771,-1.15173854827881,9.14629366123707e-06,0.00093379003490814,Proteome,C2vsC1_prot
ACZ81_RS15345,-1.90739504496257,3.74900074005127,9.15346324176028e-06,0.00093379003490814,Proteome,C2vsC1_prot
