gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS04435,-2.6908015829518117,3744.858163007541,2.2795762678018473e-08,4.503005336889362e-07,RNA,LATEvsC1_rna
ACZ81_RS04440,-2.1826733520850983,841.7134340599043,9.644918266440244e-12,4.1144810902580186e-10,RNA,LATEvsC1_rna
ACZ81_RS04445,0.1753639242808862,936.1674290098348,0.7219718002422897,0.8116363664063867,RNA,LATEvsC1_rna
ACZ81_RS04450,-1.03070446810999,359.99620163528675,0.025501957892004,0.0692392384501156,RNA,LATEvsC1_rna
ACZ81_RS04455,2.434124708200019,3756.969378970525,0.0007682800486728245,0.0039649974197915,RNA,LATEvsC1_rna
ACZ81_RS04460,2.050020001841501,468.1352948316628,0.0021956444524575,0.0094065536905501,RNA,LATEvsC1_rna
ACZ81_RS04465,-0.0348560026463133,59.14302421567947,0.9168547986059952,0.9490866535753024,RNA,LATEvsC1_rna
ACZ81_RS04470,0.6602786066175839,58.90695059153968,0.1224346868825366,0.230140276992234,RNA,LATEvsC1_rna
ACZ81_RS04475,-0.3272802485678576,2688.966640688921,0.2315626478643389,0.3696521568216556,RNA,LATEvsC1_rna
ACZ81_RS04480,-2.1674149733792536,859.3559021666073,6.215228410906862e-17,5.302779984624791e-15,RNA,LATEvsC1_rna
ACZ81_RS04485,-3.5451349538764934,2795.428233883202,1.8111105483578767e-18,2.0750152282614524e-16,RNA,LATEvsC1_rna
ACZ81_RS04490,-3.232620605431664,598.71792368797,9.38730116646127e-20,1.298037161293438e-17,RNA,LATEvsC1_rna
ACZ81_RS04495,0.9292456841744862,804.8731144608687,0.0048112464504973,0.0181326111527201,RNA,LATEvsC1_rna
ACZ81_RS04505,0.3318875187207399,313.0790186894062,0.3856466513657435,0.5291935536487402,RNA,LATEvsC1_rna
ACZ81_RS04510,0.5721189198741383,309.4733613445977,0.1234240925553461,0.2311679641041279,RNA,LATEvsC1_rna
ACZ81_RS04515,0.4062633210640569,1783.5903681897817,0.058576832013677,0.1298469300026782,RNA,LATEvsC1_rna
ACZ81_RS04520,-0.6002664746581703,12.107100936750626,0.4544559493029557,0.5932188661148609,RNA,LATEvsC1_rna
ACZ81_RS04525,0.4720510151738109,61.79134112294486,0.2787346909010486,0.421143058256828,RNA,LATEvsC1_rna
ACZ81_RS04530,0.3838698320071523,412.16786016758897,0.0380824799433463,0.0939758428140423,RNA,LATEvsC1_rna
ACZ81_RS04535,1.064924383270127,494.82461577617687,0.00019282479467807708,0.0012261553194173,RNA,LATEvsC1_rna
ACZ81_RS04540,0.5792288116071385,246.35534907698204,0.0014231955921709,0.0066236907471531,RNA,LATEvsC1_rna
ACZ81_RS04545,0.0072578110261709,757.5772296715527,0.9777186712935564,0.9855836782019006,RNA,LATEvsC1_rna
ACZ81_RS04550,0.6233938943225817,221.79500963222569,0.0477160372699365,0.1112449473560729,RNA,LATEvsC1_rna
ACZ81_RS04555,0.732561702110431,827.0045375471063,0.0517195709034461,0.1185117024701824,RNA,LATEvsC1_rna
ACZ81_RS04560,0.5375040998665336,572.1307591393129,0.273990498144773,0.4158599158064117,RNA,LATEvsC1_rna
ACZ81_RS04565,0.3179674246726496,959.4884970828032,0.4831618542551291,0.6192007144656656,RNA,LATEvsC1_rna
ACZ81_RS04570,0.1151513067840743,102.96447379931188,0.7110553770216006,0.8040596392431864,RNA,LATEvsC1_rna
ACZ81_RS04575,0.9696964562376068,2726.3388090775147,0.0157331843296064,0.0469420157453287,RNA,LATEvsC1_rna
ACZ81_RS04580,0.9750479444325044,2650.1235698335745,0.0241177658518782,0.0660453190862868,RNA,LATEvsC1_rna
ACZ81_RS04585,0.4091283152446999,763.2735948826613,0.0942853181589466,0.187727967138717,RNA,LATEvsC1_rna
ACZ81_RS04590,1.266806944388279,471.086499597946,0.0004154115671510929,0.0023763200916917,RNA,LATEvsC1_rna
ACZ81_RS04595,-0.754751550814655,3404.5289093857577,0.0008433470696411401,0.0042862126099632,RNA,LATEvsC1_rna
ACZ81_RS04600,0.2586364188642249,870.3215371659551,0.4004125883137886,0.542725939598022,RNA,LATEvsC1_rna
ACZ81_RS04605,0.5308856502859757,608.6851813902257,0.0539768865154151,0.1223557461429138,RNA,LATEvsC1_rna
ACZ81_RS04610,-0.6495090458691483,48.1812949967011,0.0669600527640564,0.1435881345368269,RNA,LATEvsC1_rna
ACZ81_RS04615,-1.6898493678133089,608.515206441917,3.848019710057553e-11,1.4421083212458679e-09,RNA,LATEvsC1_rna
ACZ81_RS04620,0.8812585558338868,351.6239944038286,0.0260290988783289,0.0704771684686693,RNA,LATEvsC1_rna
