gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS00475,0.8025716846741978,372.1432776991524,0.0002049735891136,0.0018417772497539,RNA,C4vsC1_rna,PMM0089,tier1:gene_id
TX50_RS00480,-0.6435099249180406,433.7009962355085,0.0140686968746232,0.0494139618879083,RNA,C4vsC1_rna,PMM0090,tier1:gene_id
TX50_RS00485,0.5176678047678548,1031.627610426494,0.0404614037102014,0.1098153347032008,RNA,C4vsC1_rna,PMM0091,tier1:gene_id
TX50_RS00490,0.6010816654514017,1237.022728459698,0.0196978396904534,0.0631568479133533,RNA,C4vsC1_rna,PMM0092,tier1:gene_id
TX50_RS00495,1.0713742280944616,665.3715785287753,0.0037413244603261,0.0179875105871783,RNA,C4vsC1_rna,PMM0093,tier1:gene_id
TX50_RS00500,-0.0953693226447689,80.02758352663297,0.7772758744519681,0.8620357361357658,RNA,C4vsC1_rna,PMM0094,tier1:gene_id
TX50_RS00505,0.2104809874828181,458.504639341223,0.3655921435095121,0.543543018181612,RNA,C4vsC1_rna,PMM0095,tier1:gene_id
TX50_RS00510,-0.2094926774338485,197.0372644348696,0.5666808036063826,0.706228837260056,RNA,C4vsC1_rna,PMM0096,tier1:gene_id
TX50_RS00515,0.3005652595553826,281.1218824243658,0.3328169177567473,0.509127367576644,RNA,C4vsC1_rna,PMM0097,tier1:gene_id
TX50_RS00520,0.3452687191833596,146.29889106430514,0.3164917128611286,0.4935350973091398,RNA,C4vsC1_rna,PMM0098,tier1:gene_id
TX50_RS00525,0.5966755632095799,187.21858824487447,0.0500677791103179,0.1298663698646891,RNA,C4vsC1_rna,PMM0099,tier1:gene_id
TX50_RS00530,0.428025632714071,407.066439271122,0.0659367045882949,0.1605905792012288,RNA,C4vsC1_rna,PMM0100,tier1:gene_id
TX50_RS00535,-0.1857943120223984,983.6027025996956,0.5280237346412606,0.6812350566416303,RNA,C4vsC1_rna,PMM0101,tier1:gene_id
TX50_RS00540,0.1596987127174891,111.5335657712686,0.4968777807449132,0.6552133395899938,RNA,C4vsC1_rna,PMM0102,tier1:gene_id
TX50_RS00550,0.1941024242516903,218.33854395976127,0.4518160662540106,0.6196257031209509,RNA,C4vsC1_rna,PMM0103,tier1:gene_id
TX50_RS00555,0.7042932294663792,65.15991607563618,0.088979709863372,0.2005174968460408,RNA,C4vsC1_rna,PMM0104,tier1:gene_id
TX50_RS00560,-0.0157840218592946,419.0485684405025,0.9705392599831844,0.9797674381293114,RNA,C4vsC1_rna,PMM0105,tier1:gene_id
TX50_RS00565,0.5781962062890018,3085.0045588688,0.0028348126460211,0.014455201674339,RNA,C4vsC1_rna,PMM0106,tier1:gene_id
TX50_RS00570,0.3785313980818296,113.80190537151384,0.2172427183385308,0.3779288267336659,RNA,C4vsC1_rna,PMM0107,tier1:gene_id
TX50_RS00575,-1.4376686748557046,15.82247104919888,0.008362178323019,0.0337956158862624,RNA,C4vsC1_rna,PMM0108,tier1:gene_id
TX50_RS00580,-0.3790482327980218,105.04407842694276,0.2209603155943072,0.3822406954813671,RNA,C4vsC1_rna,PMM0109,tier1:gene_id
TX50_RS00585,0.1374510885957389,197.09832688924791,0.6027871517523354,0.7344279733397722,RNA,C4vsC1_rna,PMM0110,tier1:gene_id
TX50_RS00590,0.0665712378010013,79.49175959720307,0.8672062594439259,0.9167326020735048,RNA,C4vsC1_rna,PMM0112,tier1:gene_id
TX50_RS00595,0.19496720233915,118.030227974096,0.581736327444568,0.7184301945419223,RNA,C4vsC1_rna,PMM0113,tier1:gene_id
TX50_RS00600,1.2075865655685,443.9265415026325,9.630375400122488e-08,2.87006586208025e-06,RNA,C4vsC1_rna,PMM0114,tier1:gene_id
TX50_RS00605,1.069434570804093,1661.868397678184,8.645389690538198e-05,0.0008890342398436,RNA,C4vsC1_rna,PMM0115,tier1:gene_id
TX50_RS00610,0.1635865436277142,838.7559069125631,0.5966991084753471,0.7295178664384858,RNA,C4vsC1_rna,PMM0116,tier1:gene_id
TX50_RS00615,-0.5242406230622962,718.1347979778146,0.0771952542603273,0.1797338561457433,RNA,C4vsC1_rna,PMM0117,tier1:gene_id
TX50_RS00620,0.2456841956997209,99.67345481493484,0.3740767204808251,0.5521658768819834,RNA,C4vsC1_rna,PMM0118,tier1:gene_id
TX50_RS00625,0.2354187641191889,18.74715418092213,0.6304158970986448,0.7582195097658164,RNA,C4vsC1_rna,PMM0119,tier1:gene_id
TX50_RS00630,0.0855122475606452,389.2048466969011,0.846657383622816,0.9045851653296956,RNA,C4vsC1_rna,PMM0120,tier1:gene_id
TX50_RS00635,0.5044956010527714,108.93615501078222,0.2417005185693533,0.4074568851292103,RNA,C4vsC1_rna,PMM0121,tier1:gene_id
TX50_RS00640,0.9350553299196646,64.62545783797609,0.0515505032069221,0.1330822614170332,RNA,C4vsC1_rna,PMM0122,tier1:gene_id
TX50_RS00645,0.944256106273844,286.51831358707153,0.0304996118067614,0.0887653796451499,RNA,C4vsC1_rna,PMM0123,tier1:gene_id
TX50_RS00650,-0.4215547360360843,177.28175439498722,0.1347211145075167,0.2716435544154831,RNA,C4vsC1_rna,PMM0124,tier1:gene_id
TX50_RS00655,-0.4961949942480556,222.8578936697753,0.0599017624665578,0.148232837333688,RNA,C4vsC1_rna,PMM0125,tier1:gene_id
TX50_RS00665,1.276061182591642,177.9091331745175,2.5000258569547967e-06,4.87110301181403e-05,RNA,C4vsC1_rna,PMM0126,tier1:gene_id
TX50_RS00670,-0.2797747433078276,62.10016561750386,0.468335798245951,0.6281808424298951,RNA,C4vsC1_rna,PMM0127,tier1:gene_id
TX50_RS00675,0.9238514091900792,4439.345531574252,3.388248022791834e-05,0.0004237599385261,RNA,C4vsC1_rna,PMM0128,tier1:gene_id
TX50_RS00680,1.2586657659075895,36.10695939917876,0.0008061285340343,0.0055394506655366,RNA,C4vsC1_rna,PMM0129,tier1:gene_id
TX50_RS00685,0.068083677559235,149.81388298034125,0.8437422027640311,0.904196383190471,RNA,C4vsC1_rna,PMM0130,tier1:gene_id
TX50_RS00690,-0.222994469255503,1288.6557555105935,0.1396689144465424,0.2782854258778794,RNA,C4vsC1_rna,PMM0131,tier1:gene_id
TX50_RS00695,0.3247943868846778,223.71099661794617,0.346342829490869,0.5246158571093278,RNA,C4vsC1_rna,PMM0132,tier1:gene_id
TX50_RS00700,-0.1690599506887817,153.72141208774744,0.662362771733632,0.7799195232054408,RNA,C4vsC1_rna,PMM0133,tier1:gene_id
TX50_RS00705,0.4323336843204707,1100.8984298256034,0.0551520947609281,0.1394624691290683,RNA,C4vsC1_rna,PMM0134,tier1:gene_id
TX50_RS00710,1.0902606369263246,310.5744513124213,0.0003477491864768,0.0028608166407498,RNA,C4vsC1_rna,PMM0135,tier1:gene_id
TX50_RS00715,0.5640999696980921,115.89326212789656,0.1670821983509437,0.3183385096003124,RNA,C4vsC1_rna,PMM0136,tier1:gene_id
TX50_RS00720,-1.5274676198189896,328.76433680019045,7.308116636756773e-05,0.0007864723194556,RNA,C4vsC1_rna,PMM0137,tier1:gene_id
TX50_RS00725,-0.1546163088457021,186.14798319803745,0.5817373064713479,0.7184301945419223,RNA,C4vsC1_rna,PMM0138,tier1:gene_id
TX50_RS00730,-0.7576660213020859,77.26779633643005,0.002943539660976,0.0147655607383918,RNA,C4vsC1_rna,PMM0139,tier1:gene_id
TX50_RS00735,-0.1559869041701704,59.18695158819811,0.7580370372506684,0.8488363919848683,RNA,C4vsC1_rna,PMM0140,tier1:gene_id
TX50_RS00740,-0.4268021748176994,64.76406405507943,0.312834763914715,0.4890685371673459,RNA,C4vsC1_rna,PMM0141,tier1:gene_id
TX50_RS00745,-1.4102556417336818,3518.620460791002,0.0013173189766287,0.0083405438547467,RNA,C4vsC1_rna,PMM0142,tier1:gene_id
TX50_RS00750,0.6892925831197579,416.92724218250345,0.0037738231440748,0.018049991317009,RNA,C4vsC1_rna,PMM0143,tier1:gene_id
TX50_RS00755,0.8028076955167035,1425.1491392422236,0.001538395846192,0.0093979231396086,RNA,C4vsC1_rna,PMM0144,tier1:gene_id
TX50_RS00760,-0.4725394579274408,1211.8406227432763,0.1789582676867242,0.3302609705763973,RNA,C4vsC1_rna,PMM0145,tier1:gene_id
TX50_RS00765,-0.1407818764530102,1370.754095856371,0.4659067008458812,0.6273567999459068,RNA,C4vsC1_rna,PMM0146,tier1:gene_id
TX50_RS00770,0.5820194513981155,506.8815833132471,0.0547850075926666,0.1387237333160409,RNA,C4vsC1_rna,PMM0147,tier1:gene_id
TX50_RS00775,0.113822942655973,175.23679684316443,0.5876127788191257,0.7221501006979273,RNA,C4vsC1_rna,PMM0148,tier1:gene_id
TX50_RS00780,-0.3761504331477124,4524.592802208069,0.1807078857789362,0.3321909237822533,RNA,C4vsC1_rna,PMM0149,tier1:gene_id
TX50_RS00785,-1.3730023560432936,11202.560999658252,0.005862467490292,0.0252947023881832,RNA,C4vsC1_rna,PMM0150,tier1:gene_id
TX50_RS00790,-1.470353288048435,410.755357981301,6.323411514590602e-08,2.0431677429281667e-06,RNA,C4vsC1_rna,PMM0151,tier1:gene_id
TX50_RS00795,1.038490306258001,391.1125336741756,0.0001444908238959,0.0013857643265879,RNA,C4vsC1_rna,PMM0152,tier1:gene_id
TX50_RS00800,0.391668445666225,243.84627184179587,0.0747147314492742,0.1755037663865565,RNA,C4vsC1_rna,PMM0153,tier1:gene_id
TX50_RS00805,-0.1884508350217895,967.5142296388384,0.5482283779068995,0.6960018707171954,RNA,C4vsC1_rna,PMM0154,tier1:gene_id
TX50_RS00810,0.1204669509893556,47.95300827434956,0.7287678158388553,0.8270688087784924,RNA,C4vsC1_rna,PMM0155,tier1:gene_id
TX50_RS00815,-0.2026065105106859,100.114244611836,0.411241713162794,0.5868993146216899,RNA,C4vsC1_rna,PMM0156,tier1:gene_id
TX50_RS00820,0.2265099028872587,228.9997382149,0.538207588572063,0.6870498251357852,RNA,C4vsC1_rna,PMM0157,tier1:gene_id
TX50_RS00825,0.4754419031716436,480.9586880259665,0.0829380634717044,0.1897631093771629,RNA,C4vsC1_rna,PMM0158,tier1:gene_id
TX50_RS00830,0.3020788834861451,1484.0773286893932,0.3085046016981944,0.4851673897564638,RNA,C4vsC1_rna,PMM0159,tier1:gene_id
TX50_RS00835,-0.4829238445312612,2470.1240347489097,0.2860548156293275,0.4608245985464624,RNA,C4vsC1_rna,PMM0160,tier1:gene_id
TX50_RS00840,-0.3565956789600393,825.3737815386357,0.1792076884640069,0.3303918638913115,RNA,C4vsC1_rna,PMM0161,tier1:gene_id
TX50_RS00845,-1.0724451111581264,34.65116717083576,0.0325648426825877,0.0937775716674349,RNA,C4vsC1_rna,PMM0162,tier1:gene_id
TX50_RS00850,-0.7328576966770174,126.53822459379782,0.0355319162211681,0.1001734108369063,RNA,C4vsC1_rna,PMM0163,tier1:gene_id
TX50_RS00855,0.7198700076573353,1492.4416415525295,0.0090409066680954,0.0353053127481956,RNA,C4vsC1_rna,PMM0164,tier1:gene_id
TX50_RS00860,1.15982260041909,8.955089142167154,0.0661697909398503,0.1609464954397673,RNA,C4vsC1_rna,PMM0165,tier1:gene_id
TX50_RS00865,0.3044707038642903,136.67095500216485,0.4000383084453977,0.5775535466465459,RNA,C4vsC1_rna,PMM0166,tier1:gene_id
TX50_RS00870,-0.8834835192617768,121.89838429812086,0.0164142809031992,0.0552274873567767,RNA,C4vsC1_rna,PMM0167,tier1:gene_id
TX50_RS00875,-0.0365462178459641,361.0430114998192,0.856899875625732,0.9089522462941144,RNA,C4vsC1_rna,PMM0168,tier1:gene_id
TX50_RS00880,-0.3360361139027195,900.2083280184914,0.2189608175019132,0.380142495217395,RNA,C4vsC1_rna,PMM0169,tier1:gene_id
TX50_RS00885,0.4532897208388238,657.8030471146669,0.0937672552780008,0.2073634283388046,RNA,C4vsC1_rna,PMM0170,tier1:gene_id
TX50_RS00890,-1.0463384970862208,127.29190349453792,0.0003693216317834,0.0029983085106628,RNA,C4vsC1_rna,PMM0171,tier1:gene_id
TX50_RS00895,0.0037896426571474,2550.4572782036657,0.9899677781890182,0.9923337889159862,RNA,C4vsC1_rna,PMM0172,tier1:gene_id
TX50_RS00900,-0.0427593883878678,216.7941104002604,0.9008441314723098,0.9362506947530856,RNA,C4vsC1_rna,PMM0173,tier1:gene_id
TX50_RS00905,0.3179829630715279,54.72523215465918,0.3796430966353031,0.557345212696509,RNA,C4vsC1_rna,PMM0174,tier1:gene_id
TX50_RS00910,-0.2746675712480666,94.178455791908,0.3577777868773612,0.5345009552138786,RNA,C4vsC1_rna,PMM0175,tier1:gene_id
TX50_RS00915,-0.78184076785545,109.37753266897748,0.0051303117099498,0.0231240550407316,RNA,C4vsC1_rna,PMM0176,tier1:gene_id
TX50_RS00920,-0.8794472916030374,122.08575512373486,0.0028274358069976,0.014455201674339,RNA,C4vsC1_rna,PMM0177,tier1:gene_id
TX50_RS00925,-0.1857895210811902,406.1237904197275,0.421391663737989,0.5963271938677505,RNA,C4vsC1_rna,PMM0178,tier1:gene_id
TX50_RS00930,-0.064313018420909,33.940448580743855,0.8867912566796124,0.9273732294429168,RNA,C4vsC1_rna,PMM0179,tier1:gene_id
TX50_RS00935,-0.1619961535758965,258.9899899793005,0.5369185713278937,0.6863510190110022,RNA,C4vsC1_rna,PMM0180,tier1:gene_id
TX50_RS00940,-0.5032594095993312,49.48646016585974,0.1507633332673945,0.2949925262980415,RNA,C4vsC1_rna,PMM0181,tier1:gene_id
TX50_RS00945,-1.1864437655878262,12.56651388422752,0.1075347619622714,0.2303782921205606,RNA,C4vsC1_rna,PMM0182,tier1:gene_id
TX50_RS00950,-0.0969136048200259,10.215412222659946,0.9078666628271084,0.9390592729691748,RNA,C4vsC1_rna,PMM0183,tier1:gene_id
TX50_RS00955,-0.1036225232320486,234.07746097052788,0.6690178193614785,0.7848704100764018,RNA,C4vsC1_rna,PMM0184,tier1:gene_id
TX50_RS00960,0.602830178079834,127.68078970266087,0.0338510898033676,0.0963974880400515,RNA,C4vsC1_rna,PMM0185,tier1:gene_id
TX50_RS00965,-0.5175069343129092,189.43388080713143,0.0292637377298418,0.0859796484729162,RNA,C4vsC1_rna,PMM0186,tier1:gene_id
TX50_RS00970,-0.2397418810444185,136.96461234537864,0.441342958951994,0.6105574118237228,RNA,C4vsC1_rna,PMM0187,tier1:gene_id
TX50_RS00975,-0.2218199000402813,58.22623622078949,0.4178297418150919,0.5925187669351636,RNA,C4vsC1_rna,PMM0188,tier1:gene_id
TX50_RS00980,0.2792240457356869,82.36211513316623,0.4989687581840911,0.6568927250346748,RNA,C4vsC1_rna,PMM0189,tier1:gene_id
TX50_RS00985,-0.1192387232194966,88.66156509870719,0.7448945839689343,0.8376669957026108,RNA,C4vsC1_rna,PMM0190,tier1:gene_id
