gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS05870,0.8138929942921116,85.52709922515619,0.206314049782819,0.3601966787331027,RNA,C5vsC1_rna
ACZ81_RS05875,-1.5468829047042472,6336.181959249133,0.00033888031633982544,0.002570109317874,RNA,C5vsC1_rna
ACZ81_RS05880,-1.4187197613133635,10786.352997349548,0.0011567500500739,0.0069578428799048,RNA,C5vsC1_rna
ACZ81_RS05885,-1.7916554092340935,63590.58080823145,0.000903002309885015,0.0057505480432677,RNA,C5vsC1_rna
ACZ81_RS05890,0.1837934692517888,7584.793545403454,0.4550086794722948,0.6211278741214178,RNA,C5vsC1_rna
ACZ81_RS05895,0.8237639722317869,1083.9105782499646,0.0128868978739667,0.0456390379216506,RNA,C5vsC1_rna
ACZ81_RS05900,0.0367923054664496,8834.73083528792,0.9550961953193204,0.9802624547508604,RNA,C5vsC1_rna
ACZ81_RS05905,0.2720431006166616,1320.4623080444146,0.2559201609043224,0.4145142049043768,RNA,C5vsC1_rna
ACZ81_RS05910,0.469749694280543,1578.3879451571331,0.0470220558035778,0.1205447206926225,RNA,C5vsC1_rna
ACZ81_RS05915,0.3926478082666476,423.1064030927677,0.0998078660834548,0.2110854816693836,RNA,C5vsC1_rna
ACZ81_RS05920,0.2289134943475097,416.2987266527037,0.6729307826129944,0.7983011009434299,RNA,C5vsC1_rna
ACZ81_RS05925,0.8275282064228779,1267.5312165510256,0.0274630654518636,0.0801640768999049,RNA,C5vsC1_rna
ACZ81_RS05930,0.3044993285854646,216.69742179350425,0.4107866582132287,0.580104214273662,RNA,C5vsC1_rna
ACZ81_RS05935,-2.601571765327845,4103.405400187426,2.543900223440895e-19,4.8600608078308906e-17,RNA,C5vsC1_rna
ACZ81_RS05940,0.4494975437627658,194.56095146009437,0.0618755059799491,0.147576492191205,RNA,C5vsC1_rna
ACZ81_RS05945,0.2311738557864553,143.09161190842113,0.4568947814530113,0.6224318720507578,RNA,C5vsC1_rna
ACZ81_RS05950,0.1714074706392198,108.16605425420885,0.6835348771776933,0.8058601020384677,RNA,C5vsC1_rna
ACZ81_RS05955,0.4014302162887391,3757.375873127425,0.4040164647274339,0.572761150701931,RNA,C5vsC1_rna
ACZ81_RS05960,0.7194606660500253,283.05499630613286,0.1980659700605975,0.3506799081567155,RNA,C5vsC1_rna
ACZ81_RS05965,0.336224753781351,775.1499657012841,0.0626759327130676,0.1481766894783897,RNA,C5vsC1_rna
ACZ81_RS05970,0.0842230706020459,50.432676133396896,0.8505199147375426,0.9158456027334942,RNA,C5vsC1_rna
ACZ81_RS05975,0.1939567163603592,109.10444260220316,0.6154760442029014,0.7553655213649557,RNA,C5vsC1_rna
ACZ81_RS05980,-0.464904412781481,152.20222622363758,0.1663213665879331,0.3112935563218656,RNA,C5vsC1_rna
ACZ81_RS05985,-0.5112223481007906,143.84979102438172,0.2155255702986108,0.3702351268796606,RNA,C5vsC1_rna
ACZ81_RS05990,-0.4468904084058607,545.8599467514955,0.118228873695763,0.2396838005393639,RNA,C5vsC1_rna
ACZ81_RS05995,-0.5901567449375297,261.25369078972415,0.1082145127914395,0.2244863626262954,RNA,C5vsC1_rna
ACZ81_RS06000,-0.8264901994442908,217.42596275263145,0.0230146062242928,0.0707003064103085,RNA,C5vsC1_rna
ACZ81_RS06015,-0.2025694111382518,394.9145552976551,0.5468436865037676,0.7003107369021141,RNA,C5vsC1_rna
ACZ81_RS06020,-0.8788317158285329,2008.0453266434813,0.0019263357323948,0.0103877136537205,RNA,C5vsC1_rna
ACZ81_RS06025,-1.119716107502956,924.2563777860448,2.623230517926436e-06,4.357048444283714e-05,RNA,C5vsC1_rna
ACZ81_RS06030,0.4655877462198493,481.6009704194447,0.095637051797335,0.2039850355188241,RNA,C5vsC1_rna
ACZ81_RS06035,0.1892032102383267,573.4551433858356,0.5155869793374033,0.6746689370846908,RNA,C5vsC1_rna
ACZ81_RS06040,-0.3406409896615705,470.1916925304285,0.1541622185141095,0.2949041526770135,RNA,C5vsC1_rna
ACZ81_RS06050,0.7138758671952435,1979.5169711816063,0.0503983234592455,0.1268605652809012,RNA,C5vsC1_rna
ACZ81_RS06055,0.0454623233236115,1971.6447524525652,0.7449557201348063,0.8476353798017138,RNA,C5vsC1_rna
ACZ81_RS06060,0.4811387445923262,73.37650227651004,0.2916118241882609,0.4534577967578735,RNA,C5vsC1_rna
ACZ81_RS06065,2.04364342200904,3.8102511738410096,0.2143423542889265,0.3689152833149606,RNA,C5vsC1_rna
ACZ81_RS06070,0.1772176814730093,292.2030949697488,0.5125247205525323,0.6726269495758495,RNA,C5vsC1_rna
ACZ81_RS06075,-1.3288642490928289,166.87303345672348,0.0016935890055122,0.0093461885696217,RNA,C5vsC1_rna
ACZ81_RS06080,-1.3056209865923485,1002.4827568685804,0.0082876390115651,0.0327276904479622,RNA,C5vsC1_rna
ACZ81_RS06085,-1.2148222532019586,486.64330942298926,0.0210671395164116,0.0661874422395016,RNA,C5vsC1_rna
ACZ81_RS06090,-1.6191310539690047,572.5855548777183,0.0013731590486969,0.0079919896252494,RNA,C5vsC1_rna
ACZ81_RS06095,-1.6842949949441226,1248.7743559053663,0.0016268616542438,0.009052661521257,RNA,C5vsC1_rna
ACZ81_RS06100,0.2565012471568043,1804.634712448091,0.3388257545840297,0.5057176069163419,RNA,C5vsC1_rna
ACZ81_RS06105,0.1056730875954748,82.08385223795976,0.7926224448239484,0.8765163309354137,RNA,C5vsC1_rna
ACZ81_RS06110,-1.32159329307442,1262.4149987248934,3.850291384211903e-09,1.391654867879113e-07,RNA,C5vsC1_rna
ACZ81_RS06115,-0.9686874505700078,894.1681915040899,0.0006296947831446461,0.0042793481863181,RNA,C5vsC1_rna
ACZ81_RS06120,1.4210044657328906,364.1274545274229,0.0008331005669439087,0.0053822857883719,RNA,C5vsC1_rna
ACZ81_RS06125,-0.1234206988697521,63.28759902841762,0.7866042663250017,0.8741557379127683,RNA,C5vsC1_rna
ACZ81_RS06130,0.3193961348944023,78.01596468217147,0.4740171315129982,0.6390837748956804,RNA,C5vsC1_rna
ACZ81_RS06135,-0.2571825552785692,105.27790538218618,0.5937705912083155,0.7386363419579867,RNA,C5vsC1_rna
ACZ81_RS06140,1.2423673671707125,17.72218097775397,0.15147433636024,0.2913303151856581,RNA,C5vsC1_rna
ACZ81_RS06145,0.6351683112119478,112.96897908422012,0.1111603088130612,0.2291753129280584,RNA,C5vsC1_rna
ACZ81_RS06150,0.6469270236371382,284.11023505782634,0.1551440283830331,0.2961926223606889,RNA,C5vsC1_rna
ACZ81_RS06155,-0.2059120871780043,3999.66447149537,0.6132551158149162,0.7538628838523946,RNA,C5vsC1_rna
ACZ81_RS06160,-0.1140259970627105,3202.9152816462865,0.8319569794904071,0.9023550694013284,RNA,C5vsC1_rna
ACZ81_RS06165,0.739178801867265,541.8458968479417,0.0357692835209884,0.0970949698824124,RNA,C5vsC1_rna
ACZ81_RS06170,0.0916750513776237,1248.9319645807946,0.7013709716038443,0.8179942843240184,RNA,C5vsC1_rna
ACZ81_RS06175,-0.0011166998556449,238.91049697355464,0.9982149391133842,1.0,RNA,C5vsC1_rna
ACZ81_RS06180,-3.2857350022562803,331.6100667139273,4.665386165981841e-06,7.241136734755748e-05,RNA,C5vsC1_rna
ACZ81_RS06185,1.4419251984980517,1058.0857256395489,1.8146143025300125e-05,0.0002311184946587432,RNA,C5vsC1_rna
ACZ81_RS06190,-0.7425991673416816,209.07150225964395,0.0060746577903213,0.0258446734409005,RNA,C5vsC1_rna
ACZ81_RS06195,0.5274572129188746,3967.43806289198,0.0113484545775626,0.0415041018825719,RNA,C5vsC1_rna
ACZ81_RS06200,-0.0643825176048405,587.1527114665037,0.7813309062271936,0.8714082128144909,RNA,C5vsC1_rna
ACZ81_RS06205,0.1769932716640406,1042.7211603398189,0.3403781026840481,0.5072796983537894,RNA,C5vsC1_rna
ACZ81_RS06210,-0.0569772900234432,133.91827462377452,0.8780206188912847,0.9311435486503108,RNA,C5vsC1_rna
ACZ81_RS06215,0.2040559003035995,257.5653836937336,0.4556306565643609,0.6217653721551755,RNA,C5vsC1_rna
ACZ81_RS06220,-1.514593078979093,1619.6612622369855,6.033306672740952e-05,0.0006420590549346605,RNA,C5vsC1_rna
ACZ81_RS06225,-0.5077051585135781,363.3310787102809,0.1662217830269841,0.3112935563218656,RNA,C5vsC1_rna
ACZ81_RS06230,0.6440143161680228,1155.530161147403,0.0374388805657694,0.1008085831072932,RNA,C5vsC1_rna
ACZ81_RS06235,0.0946196952938643,1136.5471730759807,0.8038209680749315,0.8828071912048985,RNA,C5vsC1_rna
ACZ81_RS06240,-0.597640417283629,229.2194503883824,0.0979751938661984,0.207765041837093,RNA,C5vsC1_rna
ACZ81_RS06245,0.118727787826755,317.3652278995609,0.647644637165645,0.7791155275288059,RNA,C5vsC1_rna
ACZ81_RS06250,-0.1925473791303751,689.4940032989033,0.5170600173223814,0.6759350894419661,RNA,C5vsC1_rna
ACZ81_RS06255,1.3790623046801072,4100.354853682396,0.0010625909372763,0.006528506646788,RNA,C5vsC1_rna
ACZ81_RS06260,1.4187425247590006,10945.94538799059,1.4509648297664946e-05,0.0001947297054322459,RNA,C5vsC1_rna
ACZ81_RS06265,1.175267699038662,10249.651314975672,0.0090323190335393,0.0348104360831508,RNA,C5vsC1_rna
ACZ81_RS06270,0.6815025523254685,1614.9721932886575,0.1827433031837324,0.3310005112294061,RNA,C5vsC1_rna
ACZ81_RS06275,-0.6261578797877718,226.14573038306776,0.1540720009384046,0.2949041526770135,RNA,C5vsC1_rna
ACZ81_RS06280,1.0256553612172727,88.37362006151257,0.0003329933841801196,0.0025495600330737,RNA,C5vsC1_rna
ACZ81_RS06285,0.9318097927142994,717.3482989146779,0.0351581089538535,0.0959553286550069,RNA,C5vsC1_rna
ACZ81_RS06290,0.4618224733286671,897.8890441317743,0.0644179746311215,0.150872687810893,RNA,C5vsC1_rna
ACZ81_RS06295,0.3859536946121743,145.22519492800308,0.167371430790604,0.3123228745729782,RNA,C5vsC1_rna
ACZ81_RS06300,0.3226482786378291,190.11167246040708,0.3768794693422147,0.5446831523778694,RNA,C5vsC1_rna
ACZ81_RS06305,-0.5948636674289478,81.39333667402096,0.2806723183434916,0.4419377320227977,RNA,C5vsC1_rna
ACZ81_RS06310,-0.9691670076158264,392.493423430806,0.0933096799214437,0.2006208123498566,RNA,C5vsC1_rna
ACZ81_RS06315,-0.3151262176129652,674.8804939169219,0.2740817297235678,0.4348058728668841,RNA,C5vsC1_rna
ACZ81_RS06320,-0.4498784385445392,371.9278931477276,0.241834320269594,0.400594258018832,RNA,C5vsC1_rna
ACZ81_RS06325,-1.2180470382823303,1300.8248815002348,5.832553671927121e-06,8.79706967359835e-05,RNA,C5vsC1_rna
ACZ81_RS06330,-1.6162742809778086,2286.583498538905,0.0013961897014527,0.008059731053566,RNA,C5vsC1_rna
ACZ81_RS06335,-1.0801750155819552,3398.5245632084816,0.0391007442970351,0.1039577111462592,RNA,C5vsC1_rna
