gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS08775,0.5925447463966627,596.6531633413474,0.0407654704682896,0.0975148672175468,RNA,LATEvsP1_rna,PMM1642,tier1:gene_id
TX50_RS08785,-0.8300211873766531,1047.145912129307,0.0042687168151507,0.0164929799284535,RNA,LATEvsP1_rna,PMM1643,tier1:gene_id
TX50_RS08790,-1.32881708923066,694.943588165105,0.0002674889766328,0.0016977736764288,RNA,LATEvsP1_rna,PMM1644,tier1:gene_id
TX50_RS08795,0.3359601930588711,190.2495739521401,0.0930519549407906,0.1803430858086467,RNA,LATEvsP1_rna,PMM1645,tier1:gene_id
TX50_RS08800,0.7552701230403646,39.84927559776536,0.0227158808229738,0.0617003410000482,RNA,LATEvsP1_rna,PMM1646,tier1:gene_id
TX50_RS08805,-0.0551285898689475,131.18293431439898,0.8115137293096492,0.8743296673911444,RNA,LATEvsP1_rna,PMM1647,tier1:gene_id
TX50_RS08810,0.2778040694548802,795.6056287052916,0.1933094939966341,0.3168080172242974,RNA,LATEvsP1_rna,PMM1648,tier1:gene_id
TX50_RS08815,-0.7304961075964274,1532.2718257936122,0.0048158324934952,0.0181898621993574,RNA,LATEvsP1_rna,PMM1649,tier1:gene_id
TX50_RS08820,-1.4400097345676794,4894.40592441184,0.0007060713001824,0.0038812907483241,RNA,LATEvsP1_rna,PMM1650,tier1:gene_id
TX50_RS08825,-0.3889575012449156,56.252793107899976,0.321994362743428,0.4550295240911335,RNA,LATEvsP1_rna,PMM1651,tier1:gene_id
TX50_RS08830,0.1463861559681823,7247.80434205654,0.4242017032220903,0.556858952275196,RNA,LATEvsP1_rna,PMM1652,tier1:gene_id
TX50_RS08835,0.4342404240231219,3759.431328684729,0.0899942918641028,0.1766638461884824,RNA,LATEvsP1_rna,PMM1653,tier1:gene_id
TX50_RS08840,-0.4188759878402832,163.8130701403928,0.06666432558199,0.1425104274883513,RNA,LATEvsP1_rna,PMM1654,tier1:gene_id
TX50_RS08845,-0.8520131747811718,2075.699192256776,0.0234119632499241,0.0629430802366956,RNA,LATEvsP1_rna,PMM1655,tier1:gene_id
TX50_RS08850,-0.0606282221868676,951.0569481563302,0.7315717325030937,0.8100797301757878,RNA,LATEvsP1_rna,PMM1656,tier1:gene_id
TX50_RS08855,-1.4616829595016032,2341.238218472363,2.422363557949653e-11,1.2428070809813915e-09,RNA,LATEvsP1_rna,PMM1657,tier1:gene_id
TX50_RS08860,-1.3411912922402929,303.9637835157409,2.2138612874856327e-06,3.064727809858804e-05,RNA,LATEvsP1_rna,PMM1658,tier1:gene_id
TX50_RS08865,-0.5185766979412116,99.60509706739414,0.1099925811724994,0.2043498627102088,RNA,LATEvsP1_rna,PMM1659,tier1:gene_id
TX50_RS08870,-0.1294008342669254,93.20064901219098,0.6189442323733506,0.7262960592081186,RNA,LATEvsP1_rna,PMM1660,tier1:gene_id
TX50_RS08875,-0.9183447440233374,372.4832544714674,0.0011132994885628,0.0055725315863838,RNA,LATEvsP1_rna,PMM1661,tier1:gene_id
TX50_RS08880,-1.273686824870966,2598.734039042161,1.1818917770080146e-06,1.7893066492900022e-05,RNA,LATEvsP1_rna,PMM1662,tier1:gene_id
