alt_id,locus_tag,source_col,source_csv,paper
A3PA55_PROM0,P9301_00071,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313086,P9301_00071,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
nusB,P9301_00081,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00081,P9301_00081,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA56_PROM0,P9301_00081,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313087,P9301_00081,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
nusB,P9301_00081,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
ftsY,P9301_00091,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00091,P9301_00091,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA57_PROM0,P9301_00091,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313088,P9301_00091,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ftsY,P9301_00091,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
rsbU,P9301_00101,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00101,P9301_00101,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA58_PROM0,P9301_00101,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313089,P9301_00101,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rsbU,P9301_00101,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
argH,P9301_00111,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00111,P9301_00111,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
ARLY_PROM0,P9301_00111,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313090,P9301_00111,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
argH,P9301_00111,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00121,P9301_00121,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA60_PROM0,P9301_00121,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313091,P9301_00121,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00131,P9301_00131,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA61_PROM0,P9301_00131,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313092,P9301_00131,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dusA,P9301_00131,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00141,P9301_00141,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA62_PROM0,P9301_00141,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313093,P9301_00141,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
grpE,P9301_00151,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00151,P9301_00151,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
GRPE_PROM0,P9301_00151,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313094,P9301_00151,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
grpE,P9301_00151,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
dnaJ,P9301_00161,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00161,P9301_00161,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA64_PROM0,P9301_00161,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313095,P9301_00161,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dnaJ,P9301_00161,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00171,P9301_00171,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA65_PROM0,P9301_00171,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313096,P9301_00171,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rsgA,P9301_00181,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00181,P9301_00181,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA66_PROM0,P9301_00181,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626312757,P9301_00181,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313097,P9301_00181,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
rsgA,P9301_00181,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00191,P9301_00191,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
Y019_PROM0,P9301_00191,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313098,P9301_00191,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
murB,P9301_00201,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00201,P9301_00201,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA68_PROM0,P9301_00201,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313099,P9301_00201,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
murB,P9301_00201,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
murC,P9301_00211,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00211,P9301_00211,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA69_PROM0,P9301_00211,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313100,P9301_00211,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
murC,P9301_00211,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
gap2,P9301_00221,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00221,P9301_00221,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA70_PROM0,P9301_00221,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313101,P9301_00221,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
gap2,P9301_00221,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313101,P9301_00221,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
thiL,P9301_00231,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00231,P9301_00231,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA71_PROM0,P9301_00231,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313102,P9301_00231,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
thiL,P9301_00231,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313102,P9301_00231,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_00241,P9301_00241,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA72_PROM0,P9301_00241,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313103,P9301_00241,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
efp,P9301_00251,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00251,P9301_00251,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
EFP_PROM0,P9301_00251,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313104,P9301_00251,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
efp,P9301_00251,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
accB,P9301_00261,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00261,P9301_00261,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA74_PROM0,P9301_00261,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313105,P9301_00261,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
accB,P9301_00261,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
pdxA,P9301_00271,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00271,P9301_00271,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA75_PROM0,P9301_00271,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313106,P9301_00271,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
pdxA,P9301_00271,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00281,P9301_00281,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA76_PROM0,P9301_00281,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313107,P9301_00281,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00301,P9301_00301,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA78_PROM0,P9301_00301,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626312244,P9301_00301,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313109,P9301_00301,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00311,P9301_00311,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA79_PROM0,P9301_00311,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313110,P9301_00311,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00321,P9301_00321,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA80_PROM0,P9301_00321,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313111,P9301_00321,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313111,P9301_00321,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_00331,P9301_00331,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA81_PROM0,P9301_00331,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313112,P9301_00331,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dhsS,P9301_00341,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00341,P9301_00341,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA82_PROM0,P9301_00341,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313113,P9301_00341,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dhsS,P9301_00341,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
cbiD,P9301_00351,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00351,P9301_00351,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA83_PROM0,P9301_00351,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313114,P9301_00351,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
cbiD,P9301_00351,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
guaA,P9301_00361,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00361,P9301_00361,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
GUAA_PROM0,P9301_00361,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313115,P9301_00361,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
guaA,P9301_00361,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00371,P9301_00371,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA85_PROM0,P9301_00371,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313116,P9301_00371,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00381,P9301_00381,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA86_PROM0,P9301_00381,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313117,P9301_00381,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00391,P9301_00391,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA87_PROM0,P9301_00391,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313118,P9301_00391,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313118,P9301_00391,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_00401,P9301_00401,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA88_PROM0,P9301_00401,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313119,P9301_00401,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00411,P9301_00411,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA89_PROM0,P9301_00411,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313120,P9301_00411,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00421,P9301_00421,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA90_PROM0,P9301_00421,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313121,P9301_00421,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00431,P9301_00431,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA91_PROM0,P9301_00431,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626312576,P9301_00431,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313122,P9301_00431,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
mrdA,P9301_00431,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00441,P9301_00441,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA92_PROM0,P9301_00441,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313123,P9301_00441,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00451,P9301_00451,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA93_PROM0,P9301_00451,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313124,P9301_00451,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dfa3,P9301_00451,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00461,P9301_00461,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA94_PROM0,P9301_00461,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313125,P9301_00461,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
dfa1,P9301_00461,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
alaS,P9301_00471,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00471,P9301_00471,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
SYA_PROM0,P9301_00471,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313126,P9301_00471,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
alaS,P9301_00471,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
speA,P9301_00481,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00481,P9301_00481,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
SPEA_PROM0,P9301_00481,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313127,P9301_00481,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
speA,P9301_00481,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
ndk,P9301_00491,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00491,P9301_00491,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
NDK_PROM0,P9301_00491,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313128,P9301_00491,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ndk,P9301_00491,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
dadA,P9301_00501,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00501,P9301_00501,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA98_PROM0,P9301_00501,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313129,P9301_00501,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
thiO,P9301_00501,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
gatB,P9301_00511,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00511,P9301_00511,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PA99_PROM0,P9301_00511,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313130,P9301_00511,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
gatB,P9301_00511,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
coaE,P9301_00521,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00521,P9301_00521,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA0_PROM0,P9301_00521,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313131,P9301_00521,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
coaE,P9301_00521,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
argJ,P9301_00531,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00531,P9301_00531,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA1_PROM0,P9301_00531,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313132,P9301_00531,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
argJ,P9301_00531,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00541,P9301_00541,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA2_PROM0,P9301_00541,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313133,P9301_00541,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
ttrA1,P9301_00541,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313133,P9301_00541,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
P9301_00551,P9301_00551,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA3_PROM0,P9301_00551,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313134,P9301_00551,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00561,P9301_00561,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA4_PROM0,P9301_00561,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313135,P9301_00561,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00571,P9301_00571,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA5_PROM0,P9301_00571,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313136,P9301_00571,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00581,P9301_00581,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA6_PROM0,P9301_00581,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313137,P9301_00581,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00591,P9301_00591,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA7_PROM0,P9301_00591,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313138,P9301_00591,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
tas,P9301_00601,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00601,P9301_00601,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAA8_PROM0,P9301_00601,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313139,P9301_00601,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
tas,P9301_00601,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00621,P9301_00621,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB0_PROM0,P9301_00621,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313142,P9301_00621,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00631,P9301_00631,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB1_PROM0,P9301_00631,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313143,P9301_00631,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00641,P9301_00641,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB2_PROM0,P9301_00641,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313144,P9301_00641,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00661,P9301_00661,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB4_PROM0,P9301_00661,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313145,P9301_00661,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00671,P9301_00671,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB5_PROM0,P9301_00671,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313146,P9301_00671,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313146,P9301_00671,ID,de_genes_freeliving_vs_biofilms.csv,Anjur-Dietrich 2025
smc,P9301_00681,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00681,P9301_00681,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB6_PROM0,P9301_00681,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626312751,P9301_00681,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313147,P9301_00681,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
smc,P9301_00681,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00691,P9301_00691,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB7_PROM0,P9301_00691,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313148,P9301_00691,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00701,P9301_00701,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB8_PROM0,P9301_00701,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313149,P9301_00701,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
accC,P9301_00711,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
P9301_00711,P9301_00711,uniprot_gene_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
A3PAB9_PROM0,P9301_00711,uniprot_entry_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
2626313151,P9301_00711,ID,9301_annotated_genome.csv,Anjur-Dietrich 2025
accC,P9301_00711,em_Preferred_name,9301_annotated_genome.csv,Anjur-Dietrich 2025
